time[YYYY-MM-DD hh:mm:ss PST], turbidity
"2013/09/10 21:08:41", 2.140
"2013/09/10 21:08:43", 2.150
"2013/09/10 21:08:45", 2.150
"2013/09/10 21:08:47", 2.160
"2013/09/10 21:08:49", 2.150
"2013/09/10 21:08:51", 2.150
"2013/09/10 21:08:53", 2.150
"2013/09/10 21:08:55", 2.150
"2013/09/10 21:08:57", 2.150
"2013/09/10 21:08:59", 2.150
"2013/09/10 21:09:01", 2.150
"2013/09/10 21:11:37", 2.150
"2013/09/10 21:11:39", 2.160
"2013/09/10 21:11:41", 2.160
"2013/09/10 21:11:43", 2.160
"2013/09/10 21:11:45", 2.160
"2013/09/10 21:11:47", 2.170
"2013/09/10 21:11:49", 2.170
"2013/09/10 21:11:51", 2.160
"2013/09/10 21:11:53", 2.160
"2013/09/10 21:11:55", 2.160
"2013/09/10 21:11:57", 2.160
"2013/09/10 21:11:59", 2.160
"2013/09/10 21:12:01", 2.160
"2013/09/10 21:14:37", 2.180
"2013/09/10 21:14:39", 2.180
"2013/09/10 21:14:41", 2.170
"2013/09/10 21:14:43", 2.170
"2013/09/10 21:14:45", 2.180
"2013/09/10 21:14:47", 2.180
"2013/09/10 21:14:49", 2.180
"2013/09/10 21:14:51", 2.180
"2013/09/10 21:14:53", 2.180
"2013/09/10 21:14:55", 2.170
"2013/09/10 21:14:57", 2.180
"2013/09/10 21:14:59", 2.180
"2013/09/10 21:15:01", 2.180
"2013/09/10 21:17:39", 2.180
"2013/09/10 21:17:43", 2.180
"2013/09/10 21:17:45", 2.180
"2013/09/10 21:17:47", 2.180
"2013/09/10 21:17:49", 2.180
"2013/09/10 21:17:51", 2.180
"2013/09/10 21:17:53", 2.180
"2013/09/10 21:17:55", 2.180
"2013/09/10 21:17:57", 2.180
"2013/09/10 21:17:59", 2.170
"2013/09/10 21:18:01", 2.180
"2013/09/10 21:23:37", 2.190
"2013/09/10 21:23:39", 2.190
"2013/09/10 21:23:41", 2.190
"2013/09/10 21:23:43", 2.170
"2013/09/10 21:23:45", 2.180
"2013/09/10 21:23:47", 2.180
"2013/09/10 21:23:49", 2.180
"2013/09/10 21:23:51", 2.180
"2013/09/10 21:23:53", 2.180
"2013/09/10 21:23:55", 2.180
"2013/09/10 21:23:57", 2.180
"2013/09/10 21:23:59", 2.180
"2013/09/10 21:26:37", 2.160
"2013/09/10 21:26:39", 2.160
"2013/09/10 21:26:41", 2.170
"2013/09/10 21:26:43", 2.160
"2013/09/10 21:26:45", 2.170
"2013/09/10 21:26:47", 2.170
"2013/09/10 21:26:49", 2.170
"2013/09/10 21:26:51", 2.170
"2013/09/10 21:26:53", 2.170
"2013/09/10 21:26:55", 2.160
"2013/09/10 21:26:57", 2.170
"2013/09/10 21:26:59", 2.170
"2013/09/10 21:27:01", 2.170
"2013/09/10 21:29:37", 2.200
"2013/09/10 21:29:39", 2.200
"2013/09/10 21:29:41", 2.190
"2013/09/10 21:29:43", 2.200
"2013/09/10 21:29:45", 2.200
"2013/09/10 21:29:47", 2.190
"2013/09/10 21:29:49", 2.190
"2013/09/10 21:29:51", 2.200
"2013/09/10 21:29:53", 2.200
"2013/09/10 21:29:55", 2.200
"2013/09/10 21:29:57", 2.200
"2013/09/10 21:29:59", 2.200
"2013/09/10 21:30:01", 2.200
"2013/09/10 21:32:37", 2.210
"2013/09/10 21:32:39", 2.200
"2013/09/10 21:32:41", 2.200
"2013/09/10 21:32:43", 2.210
"2013/09/10 21:32:45", 2.210
"2013/09/10 21:32:47", 2.210
"2013/09/10 21:32:49", 2.210
"2013/09/10 21:32:51", 2.210
"2013/09/10 21:32:53", 2.210
"2013/09/10 21:32:55", 2.200
"2013/09/10 21:32:57", 2.200
"2013/09/10 21:32:59", 2.210
"2013/09/10 21:33:01", 2.210
"2013/09/10 21:35:37", 2.210
"2013/09/10 21:35:39", 2.200
"2013/09/10 21:35:41", 2.200
"2013/09/10 21:35:43", 2.210
"2013/09/10 21:35:45", 2.200
"2013/09/10 21:35:47", 2.200
"2013/09/10 21:35:49", 2.200
"2013/09/10 21:35:51", 2.200
"2013/09/10 21:35:53", 2.200
"2013/09/10 21:35:55", 2.210
"2013/09/10 21:35:57", 2.210
"2013/09/10 21:35:59", 2.200
"2013/09/10 21:36:01", 2.210
"2013/09/10 21:38:37", 2.220
"2013/09/10 21:38:39", 2.210
"2013/09/10 21:38:41", 2.200
"2013/09/10 21:38:43", 2.200
"2013/09/10 21:38:45", 2.190
"2013/09/10 21:38:47", 2.190
"2013/09/10 21:38:49", 2.200
"2013/09/10 21:38:51", 2.200
"2013/09/10 21:38:55", 2.200
"2013/09/10 21:38:59", 2.190
"2013/09/10 21:39:03", 2.180
"2013/09/10 21:39:07", 2.190
"2013/09/10 21:39:11", 2.180
"2013/09/10 21:39:15", 2.190
"2013/09/10 21:39:19", 2.190
"2013/09/10 21:39:23", 2.190
"2013/09/10 21:39:27", 2.200
"2013/09/10 21:39:31", 2.220
"2013/09/10 21:39:33", 2.230
"2013/09/10 21:39:35", 2.220
"2013/09/10 21:39:37", 2.210
"2013/09/10 21:39:39", 2.210
"2013/09/10 21:39:41", 2.210
"2013/09/10 21:39:43", 2.210
"2013/09/10 21:39:45", 2.210
"2013/09/10 21:39:47", 2.210
"2013/09/10 21:39:49", 2.200
"2013/09/10 21:39:51", 2.200
"2013/09/10 21:39:53", 2.200
"2013/09/10 21:39:55", 2.200
"2013/09/10 21:39:57", 2.200
"2013/09/10 21:39:59", 2.200
"2013/09/10 21:40:01", 2.200
"2013/09/10 21:40:03", 2.210
"2013/09/10 21:41:37", 2.190
"2013/09/10 21:41:39", 2.190
"2013/09/10 21:41:41", 2.190
"2013/09/10 21:41:43", 2.190
"2013/09/10 21:41:45", 2.190
"2013/09/10 21:41:47", 2.200
"2013/09/10 21:41:49", 2.190
"2013/09/10 21:41:51", 2.180
"2013/09/10 21:41:53", 2.190
"2013/09/10 21:41:55", 2.190
"2013/09/10 21:41:57", 2.190
"2013/09/10 21:41:59", 2.190
"2013/09/10 21:42:01", 2.190
"2013/09/10 21:44:37", 2.170
"2013/09/10 21:44:39", 2.180
"2013/09/10 21:44:41", 2.180
"2013/09/10 21:44:43", 2.170
"2013/09/10 21:44:45", 2.170
"2013/09/10 21:44:47", 2.170
"2013/09/10 21:44:49", 2.180
"2013/09/10 21:44:51", 2.180
"2013/09/10 21:44:53", 2.180
"2013/09/10 21:44:55", 2.170
"2013/09/10 21:44:57", 2.170
"2013/09/10 21:44:59", 2.170
"2013/09/10 21:45:01", 2.170
"2013/09/10 21:47:37", 2.180
"2013/09/10 21:47:39", 2.180
"2013/09/10 21:47:41", 2.190
"2013/09/10 21:47:43", 2.180
"2013/09/10 21:47:45", 2.180
"2013/09/10 21:47:47", 2.190
"2013/09/10 21:47:49", 2.190
"2013/09/10 21:47:51", 2.190
"2013/09/10 21:47:53", 2.180
"2013/09/10 21:47:55", 2.180
"2013/09/10 21:47:57", 2.180
"2013/09/10 21:47:59", 2.180
"2013/09/10 21:48:01", 2.180
"2013/09/10 21:50:37", 2.190
"2013/09/10 21:50:39", 2.180
"2013/09/10 21:50:41", 2.200
"2013/09/10 21:50:43", 2.180
"2013/09/10 21:50:45", 2.190
"2013/09/10 21:50:47", 2.190
"2013/09/10 21:50:49", 2.190
"2013/09/10 21:50:51", 2.200
"2013/09/10 21:50:53", 2.190
"2013/09/10 21:50:55", 2.200
"2013/09/10 21:50:57", 2.190
"2013/09/10 21:50:59", 2.190
"2013/09/10 21:51:01", 2.180
"2013/09/10 21:53:37", 2.190
"2013/09/10 21:53:41", 2.180
"2013/09/10 21:53:45", 2.180
"2013/09/10 21:53:49", 2.180
"2013/09/10 21:53:53", 2.180
"2013/09/10 21:53:57", 2.180
"2013/09/10 21:54:01", 2.180
"2013/09/10 21:56:37", 2.190
"2013/09/10 21:56:39", 2.200
"2013/09/10 21:56:41", 2.200
"2013/09/10 21:56:43", 2.200
"2013/09/10 21:56:45", 2.200
"2013/09/10 21:56:47", 2.190
"2013/09/10 21:56:49", 2.190
"2013/09/10 21:56:51", 2.190
"2013/09/10 21:56:53", 2.200
"2013/09/10 21:56:55", 2.190
"2013/09/10 21:56:57", 2.190
"2013/09/10 21:56:59", 2.190
"2013/09/10 21:57:01", 2.180
"2013/09/10 21:59:37", 2.170
"2013/09/10 21:59:39", 2.170
"2013/09/10 21:59:41", 2.170
"2013/09/10 21:59:45", 2.170
"2013/09/10 21:59:47", 2.170
"2013/09/10 21:59:49", 2.170
"2013/09/10 21:59:51", 2.180
"2013/09/10 21:59:53", 2.180
"2013/09/10 21:59:55", 2.180
"2013/09/10 21:59:57", 2.180
"2013/09/10 21:59:59", 2.180
"2013/09/10 22:00:01", 2.180
"2013/09/10 22:02:39", 2.160
"2013/09/10 22:02:41", 2.160
"2013/09/10 22:02:43", 2.150
"2013/09/10 22:02:45", 2.150
"2013/09/10 22:02:47", 2.150
"2013/09/10 22:02:49", 2.150
"2013/09/10 22:02:51", 2.150
"2013/09/10 22:02:53", 2.150
"2013/09/10 22:02:55", 2.150
"2013/09/10 22:02:57", 2.160
"2013/09/10 22:02:59", 2.160
"2013/09/10 22:05:37", 2.170
"2013/09/10 22:05:39", 2.170
"2013/09/10 22:05:41", 2.160
"2013/09/10 22:05:43", 2.170
"2013/09/10 22:05:45", 2.170
"2013/09/10 22:05:47", 2.170
"2013/09/10 22:05:49", 2.180
"2013/09/10 22:05:51", 2.180
"2013/09/10 22:05:53", 2.170
"2013/09/10 22:05:55", 2.170
"2013/09/10 22:05:57", 2.170
"2013/09/10 22:05:59", 2.180
"2013/09/10 22:06:01", 2.180
"2013/09/10 22:08:37", 2.190
"2013/09/10 22:08:41", 2.190
"2013/09/10 22:08:45", 2.180
"2013/09/10 22:08:49", 2.180
"2013/09/10 22:08:53", 2.190
"2013/09/10 22:08:57", 2.180
"2013/09/10 22:09:01", 2.190
"2013/09/10 22:11:37", 2.160
"2013/09/10 22:11:39", 2.170
"2013/09/10 22:11:41", 2.180
"2013/09/10 22:11:43", 2.170
"2013/09/10 22:11:45", 2.160
"2013/09/10 22:11:47", 2.160
"2013/09/10 22:11:49", 2.160
"2013/09/10 22:11:51", 2.170
"2013/09/10 22:11:53", 2.170
"2013/09/10 22:11:57", 2.170
"2013/09/10 22:11:59", 2.170
"2013/09/10 22:12:01", 2.170
"2013/09/10 22:14:37", 2.170
"2013/09/10 22:14:41", 2.170
"2013/09/10 22:14:45", 2.170
"2013/09/10 22:14:47", 2.170
"2013/09/10 22:14:49", 2.180
"2013/09/10 22:14:51", 2.180
"2013/09/10 22:14:53", 2.170
"2013/09/10 22:14:57", 2.170
"2013/09/10 22:15:01", 2.170
"2013/09/10 22:17:39", 2.170
"2013/09/10 22:17:43", 2.170
"2013/09/10 22:17:47", 2.170
"2013/09/10 22:17:51", 2.170
"2013/09/10 22:17:55", 2.170
"2013/09/10 22:17:59", 2.200
"2013/09/10 22:23:39", 2.160
"2013/09/10 22:23:43", 2.160
"2013/09/10 22:23:47", 2.160
"2013/09/10 22:23:51", 2.160
"2013/09/10 22:23:53", 2.160
"2013/09/10 22:23:55", 2.160
"2013/09/10 22:23:57", 2.160
"2013/09/10 22:23:59", 2.150
"2013/09/10 22:24:01", 2.160
"2013/09/10 22:26:39", 2.160
"2013/09/10 22:26:43", 2.150
"2013/09/10 22:26:47", 2.150
"2013/09/10 22:26:51", 2.150
"2013/09/10 22:26:55", 2.150
"2013/09/10 22:26:59", 2.150
"2013/09/10 22:29:39", 2.130
"2013/09/10 22:29:43", 2.130
"2013/09/10 22:29:47", 2.130
"2013/09/10 22:29:51", 2.130
"2013/09/10 22:29:55", 2.130
"2013/09/10 22:29:59", 2.130
"2013/09/10 22:32:39", 2.160
"2013/09/10 22:32:43", 2.160
"2013/09/10 22:32:47", 2.160
"2013/09/10 22:32:51", 2.160
"2013/09/10 22:32:55", 2.170
"2013/09/10 22:32:59", 2.160
"2013/09/10 22:35:39", 2.160
"2013/09/10 22:35:43", 2.160
"2013/09/10 22:35:47", 2.180
"2013/09/10 22:35:51", 2.160
"2013/09/10 22:35:55", 2.160
"2013/09/10 22:35:59", 2.160
"2013/09/10 22:38:39", 2.160
"2013/09/10 22:38:43", 2.150
"2013/09/10 22:38:47", 2.160
"2013/09/10 22:38:51", 2.170
"2013/09/10 22:38:55", 2.150
"2013/09/10 22:38:59", 2.150
"2013/09/10 22:39:03", 2.150
"2013/09/10 22:39:07", 2.150
"2013/09/10 22:39:11", 2.150
"2013/09/10 22:39:15", 2.160
"2013/09/10 22:39:19", 2.150
"2013/09/10 22:39:23", 2.160
"2013/09/10 22:39:27", 2.160
"2013/09/10 22:39:31", 2.160
"2013/09/10 22:39:35", 2.170
"2013/09/10 22:39:39", 2.180
"2013/09/10 22:39:43", 2.170
"2013/09/10 22:39:47", 2.170
"2013/09/10 22:39:51", 2.170
"2013/09/10 22:39:55", 2.160
"2013/09/10 22:39:59", 2.170
"2013/09/10 22:40:03", 2.170
"2013/09/10 22:41:39", 2.140
"2013/09/10 22:41:43", 2.140
"2013/09/10 22:41:47", 2.140
"2013/09/10 22:41:51", 2.140
"2013/09/10 22:41:55", 2.130
"2013/09/10 22:41:59", 2.140
"2013/09/10 22:44:39", 2.150
"2013/09/10 22:44:43", 2.150
"2013/09/10 22:44:47", 2.150
"2013/09/10 22:44:51", 2.150
"2013/09/10 22:44:55", 2.140
"2013/09/10 22:44:59", 2.170
"2013/09/10 22:47:37", 2.130
"2013/09/10 22:47:41", 2.140
"2013/09/10 22:47:45", 2.140
"2013/09/10 22:47:49", 2.130
"2013/09/10 22:47:53", 2.140
"2013/09/10 22:47:57", 2.140
"2013/09/10 22:48:01", 2.140
"2013/09/10 22:50:37", 2.130
"2013/09/10 22:50:41", 2.130
"2013/09/10 22:50:45", 2.150
"2013/09/10 22:50:49", 2.150
"2013/09/10 22:50:53", 2.150
"2013/09/10 22:50:57", 2.140
"2013/09/10 22:51:01", 2.150
"2013/09/10 22:53:37", 2.140
"2013/09/10 22:53:39", 2.150
"2013/09/10 22:53:41", 2.150
"2013/09/10 22:53:43", 2.140
"2013/09/10 22:53:45", 2.140
"2013/09/10 22:53:47", 2.140
"2013/09/10 22:53:49", 2.150
"2013/09/10 22:53:51", 2.150
"2013/09/10 22:53:53", 2.150
"2013/09/10 22:53:55", 2.150
"2013/09/10 22:53:57", 2.150
"2013/09/10 22:53:59", 2.150
"2013/09/10 22:54:01", 2.140
"2013/09/10 22:56:41", 2.160
"2013/09/10 22:56:45", 2.150
"2013/09/10 22:56:49", 2.170
"2013/09/10 22:56:53", 2.160
"2013/09/10 22:56:57", 2.160
"2013/09/10 22:59:41", 2.150
"2013/09/10 22:59:45", 2.150
"2013/09/10 22:59:49", 2.150
"2013/09/10 22:59:53", 2.150
"2013/09/10 22:59:57", 2.160
"2013/09/10 23:02:41", 2.160
"2013/09/10 23:02:45", 2.160
"2013/09/10 23:02:49", 2.150
"2013/09/10 23:02:53", 2.160
"2013/09/10 23:02:57", 2.150
"2013/09/10 23:03:01", 2.160
"2013/09/10 23:05:37", 2.150
"2013/09/10 23:05:39", 2.150
"2013/09/10 23:05:41", 2.150
"2013/09/10 23:05:43", 2.150
"2013/09/10 23:05:45", 2.140
"2013/09/10 23:05:47", 2.150
"2013/09/10 23:05:49", 2.150
"2013/09/10 23:05:51", 2.150
"2013/09/10 23:05:53", 2.150
"2013/09/10 23:05:55", 2.150
"2013/09/10 23:05:57", 2.150
"2013/09/10 23:05:59", 2.160
"2013/09/10 23:06:01", 2.150
"2013/09/10 23:08:53", 2.160
"2013/09/10 23:08:57", 2.160
"2013/09/10 23:09:01", 2.170
"2013/09/10 23:11:53", 2.150
"2013/09/10 23:11:57", 2.150
"2013/09/10 23:12:01", 2.170
"2013/09/10 23:14:41", 2.150
"2013/09/10 23:14:45", 2.150
"2013/09/10 23:14:49", 2.150
"2013/09/10 23:14:53", 2.150
"2013/09/10 23:14:57", 2.160
"2013/09/10 23:17:39", 2.140
"2013/09/10 23:17:43", 2.150
"2013/09/10 23:17:47", 2.150
"2013/09/10 23:17:51", 2.150
"2013/09/10 23:17:55", 2.150
"2013/09/10 23:17:59", 2.150
"2013/09/10 23:23:39", 2.140
"2013/09/10 23:23:43", 2.150
"2013/09/10 23:23:47", 2.150
"2013/09/10 23:23:51", 2.150
"2013/09/10 23:23:53", 2.150
"2013/09/10 23:23:55", 2.150
"2013/09/10 23:23:57", 2.150
"2013/09/10 23:23:59", 2.150
"2013/09/10 23:24:01", 2.150
"2013/09/11 01:23:41", 2.980
"2013/09/11 01:23:43", 2.910
"2013/09/11 01:23:45", 2.940
"2013/09/11 01:23:47", 2.920
"2013/09/11 01:23:49", 3.060
"2013/09/11 01:23:51", 3.170
"2013/09/11 01:23:53", 3.080
"2013/09/11 01:23:55", 3.130
"2013/09/11 01:23:57", 2.910
"2013/09/11 01:23:59", 2.810
"2013/09/11 01:26:41", 2.540
"2013/09/11 01:26:43", 2.480
"2013/09/11 01:26:45", 2.320
"2013/09/11 01:26:47", 2.270
"2013/09/11 01:26:49", 2.310
"2013/09/11 01:26:51", 2.290
"2013/09/11 01:26:53", 2.190
"2013/09/11 01:26:55", 2.200
"2013/09/11 01:26:57", 2.300
"2013/09/11 01:26:59", 2.290
"2013/09/11 01:27:01", 2.280
"2013/09/11 01:32:41", 2.290
"2013/09/11 01:32:43", 2.240
"2013/09/11 01:32:45", 2.210
"2013/09/11 01:32:47", 2.180
"2013/09/11 01:32:49", 2.160
"2013/09/11 01:32:51", 2.150
"2013/09/11 01:32:53", 2.170
"2013/09/11 01:32:55", 2.170
"2013/09/11 01:32:57", 2.160
"2013/09/11 01:32:59", 2.170
"2013/09/11 01:39:53", 2.150
"2013/09/11 01:39:55", 2.180
"2013/09/11 01:39:57", 2.150
"2013/09/11 01:39:59", 2.140
"2013/09/11 01:40:01", 2.150
"2013/09/11 01:40:03", 2.150
"2013/09/11 01:41:39", 3.320
"2013/09/11 01:41:41", 3.670
"2013/09/11 01:41:43", 3.770
"2013/09/11 01:41:45", 3.730
"2013/09/11 01:41:47", 3.670
"2013/09/11 01:41:49", 3.900
"2013/09/11 01:41:51", 4.170
"2013/09/11 01:41:53", 5.090
"2013/09/11 01:41:55", 4.740
"2013/09/11 01:41:57", 4.700
"2013/09/11 01:41:59", 3.880
"2013/09/11 01:44:41", 2.360
"2013/09/11 01:44:43", 2.260
"2013/09/11 01:44:45", 2.210
"2013/09/11 01:44:47", 2.300
"2013/09/11 01:44:49", 2.190
"2013/09/11 01:44:51", 2.210
"2013/09/11 01:44:53", 2.170
"2013/09/11 01:44:55", 2.170
"2013/09/11 01:44:57", 2.170
"2013/09/11 01:44:59", 2.210
"2013/09/11 01:45:01", 2.260
"2013/09/11 01:50:41", 2.180
"2013/09/11 01:50:43", 2.180
"2013/09/11 01:50:45", 2.190
"2013/09/11 01:50:47", 2.200
"2013/09/11 01:50:49", 2.190
"2013/09/11 01:50:51", 2.190
"2013/09/11 01:50:53", 2.180
"2013/09/11 01:50:55", 2.180
"2013/09/11 01:50:57", 2.190
"2013/09/11 01:50:59", 2.190
"2013/09/11 02:39:37", 2.220
"2013/09/11 02:39:39", 2.220
"2013/09/11 02:39:41", 2.220
"2013/09/11 02:39:43", 2.210
"2013/09/11 02:39:45", 2.220
"2013/09/11 02:39:47", 2.210
"2013/09/11 02:39:49", 2.210
"2013/09/11 02:39:51", 2.220
"2013/09/11 02:39:53", 2.220
"2013/09/11 02:39:55", 2.220
"2013/09/11 02:39:57", 2.220
"2013/09/11 02:39:59", 2.220
"2013/09/11 02:40:01", 2.230
"2013/09/11 02:40:03", 2.230
"2013/09/11 03:39:13", 2.290
"2013/09/11 03:39:15", 2.300
"2013/09/11 03:39:17", 2.300
"2013/09/11 03:39:19", 2.310
"2013/09/11 03:39:21", 2.300
"2013/09/11 03:39:23", 2.280
"2013/09/11 03:39:25", 2.270
"2013/09/11 03:39:27", 2.270
"2013/09/11 03:39:29", 2.270
"2013/09/11 03:39:31", 2.260
"2013/09/11 03:39:33", 2.250
"2013/09/11 03:39:35", 2.260
"2013/09/11 03:39:37", 2.260
"2013/09/11 03:39:39", 2.260
"2013/09/11 03:39:41", 2.260
"2013/09/11 03:39:43", 2.260
"2013/09/11 03:39:45", 2.250
"2013/09/11 03:39:47", 2.250
"2013/09/11 03:39:49", 2.260
"2013/09/11 03:39:51", 2.250
"2013/09/11 03:39:53", 2.260
"2013/09/11 03:39:55", 2.250
"2013/09/11 03:39:57", 2.260
"2013/09/11 03:39:59", 2.250
"2013/09/11 03:40:01", 2.250
"2013/09/11 03:40:03", 2.260
"2013/09/11 03:53:59", 2.280
"2013/09/11 03:54:01", 2.280
"2013/09/11 03:57:01", 2.340
"2013/09/11 04:03:01", 2.410
"2013/09/11 04:06:11", 2.420
"2013/09/11 04:06:13", 2.420
"2013/09/11 04:06:15", 2.430
"2013/09/11 04:06:17", 2.450
"2013/09/11 04:06:19", 2.460
"2013/09/11 04:06:21", 2.480
"2013/09/11 04:06:23", 2.480
"2013/09/11 04:06:25", 2.480
"2013/09/11 04:06:27", 2.480
"2013/09/11 04:06:29", 2.480
"2013/09/11 04:06:31", 2.470
"2013/09/11 04:06:33", 2.470
"2013/09/11 04:06:35", 2.460
"2013/09/11 04:06:37", 2.450
"2013/09/11 04:06:39", 2.450
"2013/09/11 04:06:41", 2.450
"2013/09/11 04:06:43", 2.450
"2013/09/11 04:06:45", 2.450
"2013/09/11 04:06:47", 2.450
"2013/09/11 04:06:49", 2.440
"2013/09/11 04:06:51", 2.440
"2013/09/11 04:06:53", 2.440
"2013/09/11 04:06:55", 2.440
"2013/09/11 04:06:57", 2.440
"2013/09/11 04:06:59", 2.440
"2013/09/11 04:07:01", 2.440
"2013/09/11 04:08:51", 2.450
"2013/09/11 04:08:53", 2.450
"2013/09/11 04:08:55", 2.440
"2013/09/11 04:08:57", 2.440
"2013/09/11 04:08:59", 2.440
"2013/09/11 06:17:46", 2.180
"2013/09/11 06:17:48", 2.190
"2013/09/11 06:17:50", 2.160
"2013/09/11 06:17:52", 2.160
"2013/09/11 06:17:54", 2.150
"2013/09/11 06:17:56", 2.170
"2013/09/11 06:17:58", 2.150
"2013/09/11 06:18:00", 2.140
"2013/09/11 06:18:02", 2.120
"2013/09/11 06:26:48", 9.130
"2013/09/11 06:26:50", 5.380
"2013/09/11 06:26:52", 3.330
"2013/09/11 06:26:54", 2.610
"2013/09/11 06:26:56", 2.390
"2013/09/11 06:26:58", 2.290
"2013/09/11 06:27:00", 2.240
"2013/09/11 06:27:02", 2.240
"2013/09/11 06:29:44", 2.130
"2013/09/11 06:29:46", 2.130
"2013/09/11 06:29:48", 2.170
"2013/09/11 06:29:50", 2.150
"2013/09/11 06:29:52", 2.120
"2013/09/11 06:29:54", 2.140
"2013/09/11 06:29:56", 2.340
"2013/09/11 06:29:58", 2.380
"2013/09/11 06:30:00", 2.340
"2013/09/11 06:30:02", 2.420
"2013/09/11 07:26:42", 2.170
"2013/09/11 07:26:44", 2.160
"2013/09/11 07:26:46", 2.180
"2013/09/11 07:26:48", 2.180
"2013/09/11 07:26:50", 2.200
"2013/09/11 07:26:52", 2.470
"2013/09/11 07:26:54", 2.320
"2013/09/11 07:26:56", 2.210
"2013/09/11 07:26:58", 2.170
"2013/09/11 07:27:00", 2.160
"2013/09/11 07:27:02", 2.160
"2013/09/11 07:59:46", 2.170
"2013/09/11 07:59:48", 2.150
"2013/09/11 07:59:50", 2.160
"2013/09/11 07:59:52", 2.150
"2013/09/11 07:59:54", 2.150
"2013/09/11 07:59:56", 2.150
"2013/09/11 07:59:58", 2.150
"2013/09/11 08:00:00", 2.150
"2013/09/11 08:17:42", 2.180
"2013/09/11 08:17:44", 2.170
"2013/09/11 08:17:46", 2.170
"2013/09/11 08:17:48", 2.170
"2013/09/11 08:17:50", 2.160
"2013/09/11 08:17:52", 2.160
"2013/09/11 08:17:54", 2.170
"2013/09/11 08:17:56", 2.160
"2013/09/11 08:17:58", 2.160
"2013/09/11 08:18:00", 2.160
"2013/09/11 08:23:44", 2.260
"2013/09/11 08:23:46", 2.300
"2013/09/11 08:23:48", 2.230
"2013/09/11 08:23:50", 2.180
"2013/09/11 08:23:52", 2.190
"2013/09/11 08:23:54", 2.190
"2013/09/11 08:23:56", 2.190
"2013/09/11 08:23:58", 2.220
"2013/09/11 08:24:00", 2.200
"2013/09/11 08:24:02", 2.230
"2013/09/11 08:26:42", 2.270
"2013/09/11 08:26:44", 2.250
"2013/09/11 08:26:46", 2.330
"2013/09/11 08:26:48", 2.240
"2013/09/11 08:26:50", 2.220
"2013/09/11 08:26:52", 2.190
"2013/09/11 08:26:54", 2.180
"2013/09/11 08:26:56", 2.180
"2013/09/11 08:26:58", 2.200
"2013/09/11 08:27:00", 2.200
"2013/09/11 08:27:02", 2.180
"2013/09/11 08:29:42", 2.220
"2013/09/11 08:29:44", 2.210
"2013/09/11 08:29:46", 2.240
"2013/09/11 08:29:48", 2.350
"2013/09/11 08:29:50", 2.270
"2013/09/11 08:29:52", 2.230
"2013/09/11 08:29:54", 2.270
"2013/09/11 08:29:56", 2.300
"2013/09/11 08:29:58", 2.640
"2013/09/11 08:30:00", 2.510
"2013/09/11 08:30:02", 2.470
"2013/09/11 08:32:42", 2.320
"2013/09/11 08:32:44", 2.340
"2013/09/11 08:32:46", 2.390
"2013/09/11 08:32:48", 2.350
"2013/09/11 08:32:50", 2.260
"2013/09/11 08:32:52", 2.210
"2013/09/11 08:32:54", 2.220
"2013/09/11 08:32:56", 2.220
"2013/09/11 08:32:58", 2.210
"2013/09/11 08:33:00", 2.260
"2013/09/11 08:35:46", 2.160
"2013/09/11 08:35:48", 2.370
"2013/09/11 08:35:50", 2.520
"2013/09/11 08:35:52", 2.260
"2013/09/11 08:35:54", 2.170
"2013/09/11 08:35:56", 2.180
"2013/09/11 08:35:58", 2.180
"2013/09/11 08:36:00", 2.150
"2013/09/11 08:38:42", 2.200
"2013/09/11 08:38:44", 2.170
"2013/09/11 08:38:46", 2.160
"2013/09/11 08:38:48", 2.150
"2013/09/11 08:38:50", 2.150
"2013/09/11 08:38:52", 2.150
"2013/09/11 08:38:54", 2.150
"2013/09/11 08:38:56", 2.140
"2013/09/11 08:38:58", 2.140
"2013/09/11 08:39:00", 2.140
"2013/09/11 08:39:02", 2.140
"2013/09/11 08:39:04", 2.140
"2013/09/11 08:39:06", 2.150
"2013/09/11 08:39:08", 2.150
"2013/09/11 08:39:10", 2.150
"2013/09/11 08:39:12", 2.150
"2013/09/11 08:39:14", 2.160
"2013/09/11 08:39:16", 2.160
"2013/09/11 08:39:18", 2.160
"2013/09/11 08:39:20", 2.160
"2013/09/11 08:39:22", 2.170
"2013/09/11 08:39:24", 2.170
"2013/09/11 08:39:26", 2.170
"2013/09/11 08:39:28", 2.170
"2013/09/11 08:39:30", 2.160
"2013/09/11 08:39:32", 2.160
"2013/09/11 08:39:34", 2.170
"2013/09/11 08:39:36", 2.160
"2013/09/11 08:39:38", 2.160
"2013/09/11 08:39:40", 2.160
"2013/09/11 08:39:42", 2.160
"2013/09/11 08:39:44", 2.160
"2013/09/11 08:39:46", 2.160
"2013/09/11 08:39:48", 2.150
"2013/09/11 08:39:50", 2.150
"2013/09/11 08:39:52", 2.160
"2013/09/11 08:39:54", 2.150
"2013/09/11 08:39:56", 2.160
"2013/09/11 08:39:58", 2.160
"2013/09/11 08:40:00", 2.160
"2013/09/11 08:40:02", 2.160
"2013/09/11 08:40:04", 2.150
"2013/09/11 08:44:50", 2.260
"2013/09/11 08:44:52", 2.230
"2013/09/11 08:44:54", 2.230
"2013/09/11 08:44:56", 2.180
"2013/09/11 08:44:58", 2.180
"2013/09/11 08:45:00", 2.170
