time[YYYY-MM-DD hh:mm:ss PST], water_salinity, water_electrical_conductivity, water_temperature
"2013/09/26 05:44:54", 11.074, 1.605, 17.791
"2013/09/26 05:44:59", 11.063, 1.604, 17.798
"2013/09/26 05:47:45", 10.954, 1.588, 17.775
"2013/09/26 05:47:50", 10.928, 1.585, 17.788
"2013/09/26 05:47:55", 10.897, 1.582, 17.798
"2013/09/26 05:48:00", 10.869, 1.578, 17.807
"2013/09/26 05:50:45", 10.937, 1.586, 17.768
"2013/09/26 05:50:50", 10.916, 1.584, 17.781
"2013/09/26 05:50:55", 10.913, 1.583, 17.790
"2013/09/26 05:51:00", 10.909, 1.583, 17.797
"2013/09/26 05:53:49", 10.855, 1.575, 17.779
"2013/09/26 05:53:54", 10.841, 1.574, 17.788
"2013/09/26 05:54:00", 10.829, 1.572, 17.796
"2013/09/26 05:56:50", 10.890, 1.580, 17.771
"2013/09/26 05:56:55", 10.873, 1.578, 17.782
"2013/09/26 05:57:00", 10.852, 1.575, 17.790
"2013/09/26 05:59:45", 10.698, 1.554, 17.777
"2013/09/26 05:59:49", 10.638, 1.547, 17.792
"2013/09/26 05:59:54", 10.594, 1.541, 17.806
"2013/09/26 05:59:59", 10.596, 1.542, 17.815
"2013/09/26 06:02:45", 10.895, 1.578, 17.708
"2013/09/26 06:02:50", 10.842, 1.572, 17.733
"2013/09/26 06:02:55", 10.821, 1.570, 17.750
"2013/09/26 06:03:00", 10.804, 1.568, 17.762
"2013/09/26 06:05:45", 11.178, 1.616, 17.723
"2013/09/26 06:05:50", 11.127, 1.610, 17.739
"2013/09/26 06:06:00", 11.128, 1.611, 17.757
"2013/09/26 06:08:49", 10.497, 1.528, 17.784
"2013/09/26 06:08:54", 10.455, 1.522, 17.799
"2013/09/26 06:08:59", 10.431, 1.520, 17.810
"2013/09/26 06:11:45", 10.610, 1.542, 17.771
"2013/09/26 06:11:50", 10.566, 1.537, 17.787
"2013/09/26 06:11:55", 10.552, 1.535, 17.798
"2013/09/26 06:12:00", 10.551, 1.536, 17.808
"2013/09/26 06:14:50", 10.608, 1.542, 17.775
"2013/09/26 06:14:55", 10.566, 1.537, 17.788
"2013/09/26 06:15:00", 10.513, 1.530, 17.799
"2013/09/26 06:17:45", 10.856, 1.574, 17.738
"2013/09/26 06:17:50", 10.811, 1.569, 17.755
"2013/09/26 06:17:55", 10.780, 1.565, 17.765
"2013/09/26 06:18:00", 10.782, 1.565, 17.776
"2013/09/26 06:23:49", 10.851, 1.574, 17.746
"2013/09/26 06:23:54", 10.820, 1.570, 17.758
"2013/09/26 06:23:59", 10.819, 1.570, 17.767
"2013/09/26 06:26:45", 11.123, 1.609, 17.730
"2013/09/26 06:26:50", 11.068, 1.603, 17.747
"2013/09/26 06:27:00", 11.019, 1.597, 17.772
"2013/09/26 06:29:45", 11.171, 1.617, 17.765
"2013/09/26 06:29:50", 11.059, 1.603, 17.782
"2013/09/26 06:30:00", 10.876, 1.579, 17.812
"2013/09/26 06:32:49", 10.791, 1.569, 17.834
"2013/09/26 06:32:54", 10.759, 1.565, 17.846
"2013/09/26 06:32:59", 10.761, 1.565, 17.855
"2013/09/26 06:35:50", 10.383, 1.515, 17.872
"2013/09/26 06:35:55", 10.347, 1.511, 17.884
"2013/09/26 06:36:00", 10.323, 1.508, 17.895
"2013/09/26 06:38:50", 10.379, 1.515, 17.890
"2013/09/26 06:38:55", 10.355, 1.512, 17.902
"2013/09/26 06:39:00", 10.338, 1.511, 17.913
"2013/09/26 06:39:10", 10.322, 1.509, 17.928
"2013/09/26 06:39:15", 10.330, 1.510, 17.934
"2013/09/26 06:39:20", 10.348, 1.513, 17.938
"2013/09/26 06:39:29", 10.344, 1.512, 17.945
"2013/09/26 06:39:34", 10.317, 1.509, 17.948
"2013/09/26 06:39:39", 10.299, 1.507, 17.952
"2013/09/26 06:39:49", 10.263, 1.502, 17.956
"2013/09/26 06:39:54", 10.257, 1.501, 17.957
"2013/09/26 06:39:59", 10.261, 1.502, 17.959
"2013/09/26 06:41:50", 10.393, 1.518, 17.915
"2013/09/26 06:41:55", 10.408, 1.520, 17.924
"2013/09/26 06:42:00", 10.400, 1.519, 17.931
"2013/09/26 06:44:50", 10.494, 1.522, 17.647
"2013/09/26 06:44:55", 10.467, 1.519, 17.658
"2013/09/26 06:45:00", 10.464, 1.519, 17.668
"2013/09/26 06:47:49", 10.607, 1.535, 17.580
"2013/09/26 06:47:54", 10.538, 1.527, 17.597
"2013/09/26 06:47:59", 10.499, 1.522, 17.611
"2013/09/26 06:50:50", 10.424, 1.511, 17.579
"2013/09/26 06:50:55", 10.401, 1.508, 17.594
"2013/09/26 06:51:00", 10.386, 1.506, 17.604
"2013/09/26 06:53:50", 9.825, 1.430, 17.574
"2013/09/26 06:53:55", 9.889, 1.439, 17.589
"2013/09/26 06:54:00", 9.993, 1.454, 17.599
"2013/09/26 06:56:49", 9.986, 1.451, 17.560
"2013/09/26 06:56:54", 9.850, 1.434, 17.577
"2013/09/26 06:56:59", 9.739, 1.419, 17.593
"2013/09/26 06:59:50", 10.162, 1.475, 17.554
"2013/09/26 06:59:55", 10.291, 1.493, 17.566
"2013/09/26 07:00:00", 10.398, 1.507, 17.572
"2013/09/26 07:02:45", 10.020, 1.451, 17.417
"2013/09/26 07:02:50", 9.919, 1.439, 17.453
"2013/09/26 07:03:00", 9.649, 1.405, 17.509
"2013/09/26 07:05:49", 9.394, 1.371, 17.519
"2013/09/26 07:05:54", 9.273, 1.355, 17.537
"2013/09/26 07:05:59", 9.330, 1.363, 17.548
"2013/09/26 07:08:45", 9.559, 1.391, 17.473
"2013/09/26 07:08:50", 9.520, 1.387, 17.495
"2013/09/26 07:09:00", 9.537, 1.390, 17.525
"2013/09/26 07:11:45", 9.410, 1.372, 17.488
"2013/09/26 07:11:50", 9.389, 1.370, 17.509
"2013/09/26 07:12:00", 9.471, 1.382, 17.535
"2013/09/26 07:14:49", 9.292, 1.356, 17.475
"2013/09/26 07:14:59", 9.259, 1.352, 17.500
"2013/09/26 07:17:45", 9.096, 1.329, 17.475
"2013/09/26 07:17:50", 9.185, 1.342, 17.497
"2013/09/26 07:17:55", 9.208, 1.345, 17.515
"2013/09/26 07:18:00", 9.127, 1.335, 17.532
"2013/09/26 07:23:45", 9.041, 1.323, 17.526
"2013/09/26 07:23:50", 9.026, 1.322, 17.551
"2013/09/26 07:24:00", 8.956, 1.313, 17.587
"2013/09/26 07:26:45", 8.297, 1.223, 17.549
"2013/09/26 07:26:50", 8.474, 1.247, 17.565
"2013/09/26 07:27:00", 8.520, 1.254, 17.591
"2013/09/26 07:29:49", 8.744, 1.284, 17.575
"2013/09/26 07:29:55", 8.671, 1.275, 17.588
"2013/09/26 07:29:59", 8.579, 1.263, 17.602
"2013/09/26 07:32:50", 8.918, 1.307, 17.535
"2013/09/26 07:32:55", 8.746, 1.284, 17.555
"2013/09/26 07:33:00", 8.574, 1.261, 17.572
"2013/09/26 07:35:50", 8.359, 1.232, 17.569
"2013/09/26 07:35:55", 8.355, 1.232, 17.586
"2013/09/26 07:36:00", 8.371, 1.234, 17.602
"2013/09/26 07:38:50", 8.396, 1.237, 17.575
"2013/09/26 07:38:55", 8.430, 1.242, 17.593
"2013/09/26 07:39:00", 8.474, 1.249, 17.610
"2013/09/26 07:39:10", 8.325, 1.229, 17.634
"2013/09/26 07:39:14", 8.304, 1.226, 17.641
"2013/09/26 07:39:19", 8.278, 1.223, 17.649
"2013/09/26 07:39:29", 8.393, 1.239, 17.665
"2013/09/26 07:39:34", 8.484, 1.252, 17.672
"2013/09/26 07:39:39", 8.385, 1.238, 17.678
"2013/09/26 07:39:49", 8.414, 1.243, 17.683
"2013/09/26 07:39:54", 8.401, 1.241, 17.687
"2013/09/26 07:39:59", 8.477, 1.251, 17.689
"2013/09/26 07:41:50", 8.304, 1.225, 17.597
"2013/09/26 07:41:55", 8.291, 1.224, 17.613
"2013/09/26 07:42:00", 8.308, 1.226, 17.625
"2013/09/26 07:44:50", 8.009, 1.185, 17.596
"2013/09/26 07:44:55", 7.983, 1.182, 17.614
"2013/09/26 07:45:00", 7.901, 1.171, 17.629
"2013/09/26 07:47:50", 7.560, 1.121, 17.530
"2013/09/26 07:47:55", 7.446, 1.106, 17.542
"2013/09/26 07:48:00", 7.465, 1.109, 17.555
"2013/09/26 07:50:49", 7.497, 1.112, 17.518
"2013/09/26 07:50:54", 7.393, 1.098, 17.532
"2013/09/26 07:50:59", 7.317, 1.088, 17.543
"2013/09/26 07:53:50", 6.955, 1.036, 17.456
"2013/09/26 07:53:55", 6.816, 1.017, 17.473
"2013/09/26 07:54:00", 6.723, 1.005, 17.483
"2013/09/26 07:56:45", 6.785, 1.011, 17.392
"2013/09/26 07:56:50", 6.771, 1.010, 17.424
"2013/09/26 07:56:55", 6.771, 1.011, 17.448
"2013/09/26 07:57:00", 6.831, 1.019, 17.470
"2013/09/26 07:59:50", 6.772, 1.011, 17.476
"2013/09/26 07:59:55", 6.670, 0.998, 17.495
"2013/09/26 08:00:00", 6.635, 0.993, 17.508
"2013/09/26 08:02:50", 6.635, 0.992, 17.476
"2013/09/26 08:02:55", 6.579, 0.985, 17.503
"2013/09/26 08:03:00", 6.505, 0.975, 17.521
"2013/09/26 08:05:45", 6.976, 1.041, 17.546
"2013/09/26 08:05:50", 6.790, 1.016, 17.571
"2013/09/26 08:05:55", 6.759, 1.012, 17.590
"2013/09/26 08:06:00", 6.637, 0.995, 17.604
"2013/09/26 08:08:45", 6.837, 1.023, 17.585
"2013/09/26 08:08:50", 6.737, 1.009, 17.609
"2013/09/26 08:08:55", 6.698, 1.004, 17.628
"2013/09/26 08:09:00", 6.627, 0.995, 17.645
"2013/09/26 08:11:49", 6.877, 1.030, 17.636
"2013/09/26 08:11:54", 6.888, 1.032, 17.657
"2013/09/26 08:12:00", 6.815, 1.022, 17.672
"2013/09/26 08:14:45", 6.821, 1.022, 17.627
"2013/09/26 08:14:50", 6.807, 1.020, 17.655
"2013/09/26 08:14:55", 6.809, 1.021, 17.673
"2013/09/26 08:15:00", 6.813, 1.022, 17.688
"2013/09/26 08:17:45", 7.067, 1.056, 17.639
"2013/09/26 08:17:50", 6.976, 1.044, 17.661
"2013/09/26 08:17:55", 6.830, 1.024, 17.677
"2013/09/26 08:18:00", 6.876, 1.031, 17.693
"2013/09/26 08:23:45", 7.052, 1.054, 17.636
"2013/09/26 08:23:50", 6.930, 1.038, 17.664
"2013/09/26 08:23:55", 6.895, 1.033, 17.684
"2013/09/26 08:24:00", 6.900, 1.034, 17.702
"2013/09/26 08:26:50", 6.840, 1.026, 17.697
"2013/09/26 08:26:54", 6.804, 1.021, 17.719
"2013/09/26 08:26:59", 6.642, 0.999, 17.735
"2013/09/26 08:29:45", 6.969, 1.044, 17.702
"2013/09/26 08:29:50", 6.909, 1.036, 17.728
"2013/09/26 08:29:55", 6.803, 1.022, 17.744
"2013/09/26 08:30:00", 6.732, 1.012, 17.757
"2013/09/26 08:32:45", 7.019, 1.051, 17.717
"2013/09/26 08:32:50", 7.123, 1.066, 17.743
"2013/09/26 08:32:55", 6.984, 1.047, 17.761
"2013/09/26 08:33:00", 6.854, 1.030, 17.780
"2013/09/26 08:35:49", 6.873, 1.032, 17.761
"2013/09/26 08:35:54", 6.853, 1.030, 17.781
"2013/09/26 08:35:59", 6.844, 1.029, 17.797
"2013/09/26 08:38:45", 7.158, 1.071, 17.731
"2013/09/26 08:38:50", 6.919, 1.038, 17.755
"2013/09/26 08:38:55", 6.868, 1.031, 17.770
"2013/09/26 08:39:00", 7.002, 1.050, 17.784
"2013/09/26 08:39:05", 6.974, 1.047, 17.799
"2013/09/26 08:39:10", 6.834, 1.028, 17.811
"2013/09/26 08:39:15", 6.915, 1.039, 17.819
"2013/09/26 08:39:20", 6.969, 1.047, 17.828
"2013/09/26 08:39:25", 6.976, 1.048, 17.836
"2013/09/26 08:39:30", 6.879, 1.035, 17.843
"2013/09/26 08:39:35", 6.755, 1.017, 17.842
"2013/09/26 08:39:40", 6.818, 1.026, 17.846
"2013/09/26 08:39:45", 6.987, 1.050, 17.853
"2013/09/26 08:39:50", 6.952, 1.045, 17.859
"2013/09/26 08:39:55", 6.856, 1.032, 17.866
"2013/09/26 08:40:00", 6.958, 1.046, 17.871
"2013/09/26 08:41:45", 7.051, 1.057, 17.774
"2013/09/26 08:41:50", 6.904, 1.037, 17.791
"2013/09/26 08:41:55", 6.927, 1.041, 17.812
"2013/09/26 08:42:00", 6.947, 1.044, 17.827
"2013/09/26 08:44:49", 6.487, 0.978, 17.749
"2013/09/26 08:44:54", 6.373, 0.962, 17.767
"2013/09/26 08:44:59", 6.423, 0.969, 17.781
"2013/09/26 08:47:45", 6.615, 0.995, 17.711
"2013/09/26 08:47:50", 6.415, 0.967, 17.734
"2013/09/26 08:47:55", 6.218, 0.940, 17.748
"2013/09/26 08:48:00", 6.172, 0.934, 17.756
"2013/09/26 08:50:45", 6.576, 0.989, 17.702
"2013/09/26 08:50:50", 6.524, 0.982, 17.724
"2013/09/26 08:50:55", 6.540, 0.985, 17.738
"2013/09/26 08:51:00", 6.577, 0.990, 17.750
"2013/09/26 08:53:44", 6.520, 0.981, 17.697
"2013/09/26 08:53:49", 6.390, 0.964, 17.719
"2013/09/26 08:53:54", 6.204, 0.938, 17.739
"2013/09/26 08:53:59", 6.223, 0.941, 17.754
"2013/09/26 08:56:45", 6.407, 0.966, 17.718
"2013/09/26 08:56:50", 6.200, 0.937, 17.739
"2013/09/26 08:56:55", 6.003, 0.910, 17.756
"2013/09/26 08:57:00", 5.969, 0.905, 17.770
"2013/09/26 08:59:45", 5.982, 0.906, 17.702
"2013/09/26 08:59:50", 5.980, 0.906, 17.723
"2013/09/26 08:59:55", 5.924, 0.898, 17.742
"2013/09/26 09:00:00", 5.852, 0.889, 17.755
"2013/09/26 09:02:50", 6.184, 0.934, 17.669
"2013/09/26 09:02:55", 6.046, 0.915, 17.701
"2013/09/26 09:03:00", 5.999, 0.909, 17.725
"2013/09/26 09:05:45", 6.275, 0.947, 17.714
"2013/09/26 09:05:50", 6.157, 0.931, 17.740
"2013/09/26 09:05:55", 6.283, 0.949, 17.753
"2013/09/26 09:06:00", 6.240, 0.943, 17.763
"2013/09/26 09:08:49", 5.892, 0.894, 17.722
"2013/09/26 09:08:54", 5.707, 0.868, 17.736
"2013/09/26 09:08:59", 5.643, 0.859, 17.750
"2013/09/26 09:11:45", 5.674, 0.862, 17.704
"2013/09/26 09:11:50", 5.521, 0.841, 17.721
"2013/09/26 09:11:55", 5.512, 0.840, 17.731
"2013/09/26 09:12:00", 5.645, 0.859, 17.738
"2013/09/26 09:29:45", 5.205, 0.797, 17.764
"2013/09/26 09:29:50", 5.098, 0.782, 17.806
"2013/09/26 09:29:55", 5.007, 0.770, 17.835
"2013/09/26 09:30:00", 5.045, 0.776, 17.857
"2013/09/26 09:32:49", 5.208, 0.798, 17.814
"2013/09/26 09:32:54", 5.173, 0.794, 17.836
"2013/09/26 09:32:59", 5.175, 0.794, 17.849
"2013/09/26 09:35:49", 5.050, 0.776, 17.826
"2013/09/26 09:35:54", 5.048, 0.776, 17.833
"2013/09/26 09:35:59", 4.927, 0.759, 17.842
"2013/09/26 09:38:45", 4.962, 0.764, 17.881
"2013/09/26 09:38:50", 4.991, 0.768, 17.873
"2013/09/26 09:38:55", 4.893, 0.754, 17.887
"2013/09/26 09:39:00", 4.873, 0.752, 17.905
"2013/09/26 09:39:05", 4.869, 0.751, 17.907
"2013/09/26 09:39:10", 4.861, 0.750, 17.919
"2013/09/26 09:39:15", 4.884, 0.754, 17.921
"2013/09/26 09:39:20", 4.876, 0.753, 17.923
"2013/09/26 09:39:25", 4.853, 0.749, 17.926
"2013/09/26 09:39:30", 4.808, 0.743, 17.935
"2013/09/26 09:39:35", 4.813, 0.744, 17.940
"2013/09/26 09:39:40", 4.791, 0.741, 17.950
"2013/09/26 09:39:45", 4.818, 0.745, 17.953
"2013/09/26 09:39:50", 4.900, 0.756, 17.945
"2013/09/26 09:39:55", 4.890, 0.755, 17.936
"2013/09/26 09:40:00", 4.796, 0.741, 17.950
"2013/09/26 09:41:45", 4.715, 0.730, 17.942
"2013/09/26 09:41:50", 4.745, 0.734, 17.942
"2013/09/26 09:41:55", 4.814, 0.744, 17.940
"2013/09/26 09:42:00", 4.893, 0.755, 17.925
"2013/09/26 09:44:50", 4.481, 0.696, 17.978
"2013/09/26 09:44:55", 4.437, 0.691, 18.008
"2013/09/26 09:45:00", 4.422, 0.689, 18.030
"2013/09/26 09:47:45", 4.463, 0.695, 18.027
"2013/09/26 09:47:50", 4.320, 0.675, 18.075
"2013/09/26 09:47:55", 4.425, 0.690, 18.094
"2013/09/26 09:48:00", 4.439, 0.692, 18.090
"2013/09/26 09:50:45", 4.678, 0.726, 18.038
"2013/09/26 09:50:50", 4.669, 0.725, 18.050
"2013/09/26 09:50:55", 4.652, 0.722, 18.058
"2013/09/26 09:51:00", 4.635, 0.720, 18.070
"2013/09/26 09:53:45", 4.455, 0.695, 18.105
"2013/09/26 09:53:50", 4.346, 0.679, 18.141
"2013/09/26 09:53:55", 4.299, 0.673, 18.160
"2013/09/26 09:54:00", 4.297, 0.673, 18.177
"2013/09/26 09:56:45", 4.396, 0.686, 18.133
"2013/09/26 09:56:50", 4.268, 0.668, 18.173
"2013/09/26 09:56:55", 4.250, 0.666, 18.200
"2013/09/26 09:57:00", 4.284, 0.671, 18.214
"2013/09/26 09:59:49", 4.119, 0.647, 18.216
"2013/09/26 09:59:54", 4.139, 0.650, 18.232
"2013/09/26 09:59:59", 4.219, 0.662, 18.234
"2013/09/26 10:02:45", 4.365, 0.682, 18.122
"2013/09/26 10:02:50", 4.195, 0.657, 18.158
"2013/09/26 10:02:55", 4.189, 0.657, 18.188
"2013/09/26 10:03:00", 4.167, 0.654, 18.204
"2013/09/26 10:05:45", 4.625, 0.720, 18.170
"2013/09/26 10:05:50", 4.585, 0.715, 18.195
"2013/09/26 10:05:55", 4.600, 0.717, 18.208
"2013/09/26 10:06:00", 4.654, 0.725, 18.212
"2013/09/26 10:08:45", 5.160, 0.796, 18.064
"2013/09/26 10:08:50", 5.119, 0.790, 18.085
"2013/09/26 10:08:55", 5.097, 0.787, 18.098
"2013/09/26 10:09:00", 5.039, 0.779, 18.109
"2013/09/26 10:11:45", 4.863, 0.754, 18.100
"2013/09/26 10:11:50", 4.823, 0.748, 18.122
"2013/09/26 10:11:55", 4.828, 0.749, 18.136
"2013/09/26 10:12:00", 4.823, 0.749, 18.143
"2013/09/26 10:14:45", 4.379, 0.684, 18.132
"2013/09/26 10:14:50", 4.180, 0.655, 18.160
"2013/09/26 10:14:55", 4.134, 0.649, 18.194
"2013/09/26 10:14:59", 4.101, 0.644, 18.212
"2013/09/26 10:17:45", 4.155, 0.653, 18.219
"2013/09/26 10:17:50", 4.014, 0.632, 18.246
"2013/09/26 10:17:55", 4.020, 0.633, 18.277
"2013/09/26 10:18:00", 4.065, 0.640, 18.279
"2013/09/26 10:23:49", 4.103, 0.646, 18.325
"2013/09/26 10:23:54", 3.975, 0.628, 18.346
"2013/09/26 10:23:59", 4.023, 0.635, 18.362
"2013/09/26 10:26:45", 4.005, 0.633, 18.371
"2013/09/26 10:26:50", 3.917, 0.620, 18.387
"2013/09/26 10:26:55", 3.729, 0.592, 18.428
"2013/09/26 10:27:00", 3.761, 0.598, 18.457
"2013/09/26 10:29:45", 3.853, 0.610, 18.386
"2013/09/26 10:29:50", 3.711, 0.590, 18.433
"2013/09/26 10:29:55", 3.825, 0.607, 18.446
"2013/09/26 10:30:00", 3.896, 0.618, 18.441
"2013/09/26 10:32:50", 3.861, 0.612, 18.389
"2013/09/26 10:32:54", 3.794, 0.602, 18.404
"2013/09/26 10:33:00", 3.728, 0.592, 18.423
"2013/09/26 10:35:45", 3.997, 0.631, 18.371
"2013/09/26 10:35:50", 3.932, 0.622, 18.398
"2013/09/26 10:35:55", 3.964, 0.627, 18.416
"2013/09/26 10:36:00", 3.988, 0.631, 18.424
"2013/09/26 10:38:49", 3.950, 0.625, 18.380
"2013/09/26 10:38:54", 3.897, 0.617, 18.413
"2013/09/26 10:38:59", 4.008, 0.634, 18.422
"2013/09/26 10:39:04", 3.984, 0.630, 18.425
"2013/09/26 10:39:10", 3.926, 0.622, 18.441
"2013/09/26 10:39:14", 3.912, 0.620, 18.453
"2013/09/26 10:39:20", 3.846, 0.610, 18.466
"2013/09/26 10:39:25", 3.868, 0.614, 18.481
"2013/09/26 10:39:30", 3.898, 0.618, 18.483
"2013/09/26 10:39:35", 3.888, 0.617, 18.490
"2013/09/26 10:39:40", 3.958, 0.627, 18.488
"2013/09/26 10:39:45", 3.890, 0.617, 18.492
"2013/09/26 10:39:50", 3.903, 0.619, 18.499
"2013/09/26 10:39:55", 3.855, 0.612, 18.503
"2013/09/26 10:40:00", 3.766, 0.599, 18.517
"2013/09/26 10:41:45", 3.973, 0.628, 18.415
"2013/09/26 10:41:50", 3.931, 0.623, 18.444
"2013/09/26 10:41:55", 3.809, 0.605, 18.468
"2013/09/26 10:42:00", 3.769, 0.599, 18.490
"2013/09/26 10:44:45", 4.214, 0.663, 18.359
"2013/09/26 10:44:50", 4.029, 0.636, 18.399
"2013/09/26 10:44:55", 3.993, 0.632, 18.431
"2013/09/26 10:45:00", 4.069, 0.643, 18.440
"2013/09/26 10:47:45", 4.101, 0.647, 18.399
"2013/09/26 10:47:50", 4.055, 0.641, 18.419
"2013/09/26 10:47:55", 3.959, 0.627, 18.442
"2013/09/26 10:48:00", 4.036, 0.638, 18.458
"2013/09/26 10:50:45", 4.229, 0.665, 18.314
"2013/09/26 10:50:50", 4.239, 0.666, 18.326
"2013/09/26 10:50:55", 4.151, 0.654, 18.346
"2013/09/26 10:51:00", 4.110, 0.648, 18.367
"2013/09/26 10:53:49", 4.314, 0.677, 18.300
"2013/09/26 10:53:54", 4.188, 0.659, 18.335
"2013/09/26 10:53:59", 4.231, 0.666, 18.360
"2013/09/26 10:56:45", 4.303, 0.675, 18.306
"2013/09/26 10:56:50", 4.293, 0.674, 18.331
"2013/09/26 10:56:55", 4.351, 0.683, 18.340
"2013/09/26 10:57:00", 4.269, 0.671, 18.351
"2013/09/26 10:59:45", 4.343, 0.682, 18.320
"2013/09/26 10:59:50", 4.287, 0.674, 18.346
"2013/09/26 10:59:55", 4.294, 0.675, 18.363
"2013/09/26 11:00:00", 4.263, 0.671, 18.377
"2013/09/26 11:02:49", 4.328, 0.679, 18.267
"2013/09/26 11:02:54", 4.228, 0.665, 18.309
"2013/09/26 11:03:00", 4.167, 0.656, 18.343
"2013/09/26 11:05:45", 4.291, 0.674, 18.358
"2013/09/26 11:05:50", 4.220, 0.664, 18.386
"2013/09/26 11:05:55", 4.185, 0.660, 18.411
"2013/09/26 11:06:00", 4.131, 0.652, 18.430
"2013/09/26 11:08:45", 4.499, 0.704, 18.304
"2013/09/26 11:08:50", 4.433, 0.695, 18.332
"2013/09/26 11:08:55", 4.393, 0.689, 18.355
"2013/09/26 11:09:00", 4.379, 0.688, 18.371
"2013/09/26 11:11:49", 4.565, 0.714, 18.321
"2013/09/26 11:11:54", 4.500, 0.705, 18.343
"2013/09/26 11:12:00", 4.446, 0.697, 18.365
"2013/09/26 11:14:45", 4.665, 0.728, 18.275
"2013/09/26 11:14:50", 4.603, 0.719, 18.301
"2013/09/26 11:14:55", 4.576, 0.716, 18.320
"2013/09/26 11:15:00", 4.519, 0.708, 18.338
"2013/09/26 11:17:45", 4.565, 0.713, 18.275
"2013/09/26 11:17:50", 4.493, 0.703, 18.303
"2013/09/26 11:17:55", 4.467, 0.700, 18.325
"2013/09/26 11:18:00", 4.431, 0.695, 18.342
"2013/09/26 11:23:45", 4.581, 0.716, 18.267
"2013/09/26 11:23:50", 4.515, 0.706, 18.294
"2013/09/26 11:23:55", 4.484, 0.702, 18.314
"2013/09/26 11:24:00", 4.463, 0.699, 18.329
"2013/09/26 11:29:45", 4.741, 0.737, 18.180
"2013/09/26 11:29:50", 4.663, 0.727, 18.217
"2013/09/26 11:29:55", 4.578, 0.715, 18.254
"2013/09/26 11:30:00", 4.517, 0.707, 18.289
"2013/09/26 11:32:45", 4.439, 0.696, 18.357
"2013/09/26 11:32:49", 4.387, 0.689, 18.390
"2013/09/26 11:32:54", 4.368, 0.687, 18.412
"2013/09/26 11:32:59", 4.350, 0.684, 18.428
"2013/09/26 11:35:45", 4.247, 0.669, 18.428
"2013/09/26 11:35:50", 4.218, 0.665, 18.462
"2013/09/26 11:35:55", 4.243, 0.669, 18.472
"2013/09/26 11:36:00", 4.219, 0.666, 18.483
"2013/09/26 11:38:45", 4.412, 0.693, 18.388
"2013/09/26 11:38:50", 4.368, 0.687, 18.407
"2013/09/26 11:38:55", 4.317, 0.679, 18.427
"2013/09/26 11:39:00", 4.199, 0.662, 18.454
"2013/09/26 11:39:05", 4.202, 0.663, 18.480
"2013/09/26 11:39:10", 4.272, 0.674, 18.484
"2013/09/26 11:39:15", 4.272, 0.674, 18.487
"2013/09/26 11:39:20", 4.274, 0.674, 18.492
"2013/09/26 11:39:25", 4.224, 0.667, 18.504
"2013/09/26 11:39:30", 4.183, 0.661, 18.520
"2013/09/26 11:39:35", 4.121, 0.652, 18.535
"2013/09/26 11:39:40", 4.069, 0.645, 18.550
"2013/09/26 11:39:45", 4.093, 0.648, 18.564
"2013/09/26 11:39:50", 4.201, 0.664, 18.554
"2013/09/26 11:39:55", 4.155, 0.657, 18.552
"2013/09/26 11:40:00", 4.124, 0.653, 18.558
"2013/09/26 11:41:44", 4.217, 0.665, 18.456
"2013/09/26 11:41:49", 4.163, 0.657, 18.482
"2013/09/26 11:41:54", 4.196, 0.662, 18.493
"2013/09/26 11:41:59", 4.202, 0.663, 18.498
"2013/09/26 11:44:45", 4.426, 0.693, 18.297
"2013/09/26 11:44:50", 4.364, 0.685, 18.343
"2013/09/26 11:44:55", 4.357, 0.684, 18.369
"2013/09/26 11:45:00", 4.296, 0.676, 18.394
"2013/09/26 11:47:45", 4.349, 0.684, 18.402
"2013/09/26 11:47:50", 4.317, 0.679, 18.425
"2013/09/26 11:47:55", 4.261, 0.671, 18.443
"2013/09/26 11:48:00", 4.231, 0.667, 18.463
"2013/09/26 11:50:49", 4.413, 0.693, 18.387
"2013/09/26 11:50:54", 4.387, 0.689, 18.409
"2013/09/26 11:51:00", 4.384, 0.689, 18.424
"2013/09/26 11:53:45", 4.275, 0.673, 18.383
"2013/09/26 11:53:50", 4.285, 0.674, 18.411
"2013/09/26 11:53:55", 4.345, 0.683, 18.416
"2013/09/26 11:54:00", 4.313, 0.679, 18.425
"2013/09/26 11:56:45", 4.243, 0.669, 18.431
"2013/09/26 11:56:50", 4.204, 0.663, 18.455
"2013/09/26 11:56:55", 4.085, 0.646, 18.480
"2013/09/26 11:57:00", 3.985, 0.632, 18.512
"2013/09/26 11:59:50", 4.146, 0.655, 18.472
"2013/09/26 11:59:54", 4.080, 0.645, 18.493
"2013/09/26 12:00:00", 4.049, 0.641, 18.517
"2013/09/26 12:02:45", 4.010, 0.634, 18.432
"2013/09/26 12:02:50", 3.934, 0.624, 18.475
"2013/09/26 12:02:55", 3.850, 0.612, 18.513
"2013/09/26 12:03:00", 3.876, 0.616, 18.538
"2013/09/26 12:05:45", 4.178, 0.660, 18.485
"2013/09/26 12:05:50", 4.105, 0.649, 18.514
"2013/09/26 12:05:55", 4.009, 0.636, 18.543
"2013/09/26 12:06:00", 3.943, 0.626, 18.575
"2013/09/26 12:08:50", 4.073, 0.645, 18.527
"2013/09/26 12:08:55", 4.085, 0.647, 18.541
"2013/09/26 12:09:00", 4.047, 0.641, 18.555
"2013/09/26 12:11:45", 4.035, 0.639, 18.503
