time[YYYY-MM-DD hh:mm:ss PST], airtemp, par, atmpres, humidity, winddir, windspeed, windgust
"2013/09/06 19:38:39", 16.200, 0.000, 102080.000, 97.000, 192.567, 3.290, 3.700
"2013/09/06 20:07:59", 16.300, 0.000, 102090.000, 97.000, 188.567, 4.220, 4.780
"2013/09/06 20:37:57", 16.100, 0.000, 102090.000, 98.000, 196.567, 4.170, 4.780
"2013/09/06 21:07:17", 15.900, 0.000, 102090.000, 98.000, 215.567, 3.340, 3.650
"2013/09/06 21:37:15", 16.000, 0.000, 102040.000, 98.000, 206.567, 4.630, 5.140
"2013/09/06 22:06:35", 16.200, 0.000, 102070.000, 97.000, 189.567, 3.340, 3.810
"2013/09/06 22:36:33", 16.100, 0.000, 102070.000, 98.000, 175.567, 2.780, 3.650
"2013/09/06 23:05:53", 16.200, 0.000, 102070.000, 97.000, 185.567, 2.980, 3.650
"2013/09/06 23:35:51", 16.200, 0.000, 102050.000, 97.000, 173.567, 3.240, 3.650
"2013/09/07 00:05:11", 16.200, 0.000, 102030.000, 97.000, 169.567, 3.700, 4.420
"2013/09/07 00:35:09", 16.100, 0.000, 102000.000, 97.000, 196.567, 3.190, 4.120
"2013/09/07 01:04:29", 16.100, 0.000, 101980.000, 97.000, 176.567, 2.680, 3.550
"2013/09/07 01:34:27", 16.200, 0.000, 101990.000, 96.000, 178.567, 2.980, 3.860
"2013/09/07 02:03:47", 16.100, 0.000, 101980.000, 96.000, 184.567, 2.260, 2.680
"2013/09/07 02:33:45", 16.000, 0.000, 101960.000, 97.000, 153.567, 2.570, 3.240
"2013/09/07 03:03:05", 15.900, 0.000, 101920.000, 97.000, 176.567, 3.090, 4.010
"2013/09/07 03:33:03", 16.000, 0.000, 101920.000, 96.000, 171.567, 2.370, 2.880
"2013/09/07 04:02:23", 16.000, 0.000, 101920.000, 95.000, 163.567, 1.180, 1.650
"2013/09/07 04:32:21", 16.000, 0.000, 101910.000, 95.000, 178.567, 0.150, 0.930
"2013/09/07 05:01:41", 15.900, 0.000, 101900.000, 95.000, 222.567, 0.870, 1.180
"2013/09/07 05:31:39", 16.000, 0.000, 101910.000, 95.000, 299.567, 0.260, 0.620
"2013/09/07 06:00:59", 16.000, 12.165, 101920.000, 95.000, 331.567, 0.980, 1.390
"2013/09/07 06:30:57", 15.800, 38.016, 101920.000, 96.000, 44.567, 1.700, 2.110
"2013/09/07 07:00:17", 15.800, 65.387, 101930.000, 97.000, 84.567, 1.340, 1.750
"2013/09/07 07:30:15", 15.900, 82.114, 101930.000, 96.000, 52.567, 1.030, 1.490
"2013/09/07 07:59:35", 16.100, 114.047, 101930.000, 96.000, 33.567, 1.080, 1.440
"2013/09/07 08:29:33", 16.100, 149.021, 101930.000, 96.000, 47.567, 1.440, 1.800
"2013/09/07 08:58:53", 16.500, 451.626, 101920.000, 94.000, 20.567, 1.080, 1.540
"2013/09/07 09:28:51", 16.500, 355.826, 101920.000, 93.000, 22.567, 1.950, 2.160
"2013/09/07 09:58:11", 16.800, 655.389, 101920.000, 89.000, 354.567, 3.760, 4.220
"2013/09/07 10:28:09", 16.900, 772.478, 101890.000, 89.000, 342.567, 2.930, 3.340
"2013/09/07 10:57:29", 16.900, 773.998, 101880.000, 90.000, 343.567, 3.760, 4.320
"2013/09/07 11:27:27", 16.900, 801.369, 101870.000, 90.000, 334.567, 3.960, 4.480
"2013/09/07 11:56:47", 17.000, 801.369, 101850.000, 88.000, 327.567, 3.910, 4.630
"2013/09/07 12:26:45", 16.900, 802.890, 101850.000, 88.000, 332.567, 5.250, 5.760
"2013/09/07 12:56:05", 16.900, 819.617, 101830.000, 89.000, 332.567, 4.840, 5.500
"2013/09/07 13:26:03", 16.900, 799.849, 101820.000, 89.000, 326.567, 5.920, 6.640
"2013/09/07 13:55:23", 16.900, 745.106, 101790.000, 88.000, 316.567, 5.860, 6.430
"2013/09/07 14:25:21", 16.900, 707.091, 101780.000, 91.000, 327.567, 6.280, 7.100
"2013/09/07 14:54:41", 17.100, 644.745, 101760.000, 91.000, 326.567, 5.500, 6.070
"2013/09/07 15:24:39", 17.200, 579.358, 101730.000, 91.000, 332.567, 5.500, 6.170
"2013/09/07 15:53:59", 17.300, 492.683, 101730.000, 91.000, 323.567, 5.810, 6.640
"2013/09/07 16:23:57", 17.200, 392.321, 101730.000, 90.000, 321.567, 7.870, 8.900
"2013/09/07 16:53:17", 17.300, 296.522, 101730.000, 89.000, 325.567, 7.670, 8.690
"2013/09/07 17:23:15", 17.300, 206.805, 101730.000, 90.000, 332.567, 7.510, 8.950
"2013/09/07 17:52:35", 17.100, 106.444, 101730.000, 90.000, 341.567, 7.100, 7.770
"2013/09/07 18:22:33", 16.700, 24.330, 101750.000, 92.000, 335.567, 7.050, 7.770
"2013/09/07 18:51:53", 16.600, 0.000, 101760.000, 93.000, 336.567, 7.250, 8.390
"2013/09/07 19:21:52", 16.600, 0.000, 101770.000, 92.000, 348.567, 7.100, 8.230
"2013/09/07 19:51:12", 16.600, 0.000, 101780.000, 92.000, 349.567, 7.100, 7.970
"2013/09/07 20:21:10", 16.500, 0.000, 101780.000, 93.000, 355.567, 6.890, 7.820
"2013/09/07 20:50:30", 16.400, 0.000, 101800.000, 93.000, 349.567, 7.100, 7.870
"2013/09/07 21:20:28", 16.400, 0.000, 101790.000, 93.000, 352.567, 7.050, 7.820
"2013/09/07 21:49:48", 16.300, 0.000, 101800.000, 94.000, 350.567, 6.740, 7.460
"2013/09/07 22:19:46", 16.300, 0.000, 101820.000, 94.000, 346.567, 7.150, 8.390
"2013/09/07 22:49:06", 16.200, 0.000, 101800.000, 94.000, 350.567, 7.610, 8.590
"2013/09/07 23:19:04", 16.100, 0.000, 101810.000, 95.000, 351.567, 7.150, 8.490
"2013/09/07 23:48:24", 16.000, 0.000, 101800.000, 95.000, 349.567, 6.890, 7.560
"2013/09/08 00:18:22", 15.800, 0.000, 101820.000, 95.000, 358.567, 6.070, 6.640
"2013/09/08 00:47:42", 15.800, 0.000, 101820.000, 95.000, 357.567, 6.020, 6.580
"2013/09/08 01:17:40", 15.900, 0.000, 101820.000, 96.000, 352.567, 6.530, 7.310
"2013/09/08 01:47:00", 15.900, 0.000, 101830.000, 96.000, 0.567, 6.120, 7.150
"2013/09/08 02:16:58", 16.000, 0.000, 101840.000, 95.000, 12.567, 6.070, 6.640
"2013/09/08 02:46:18", 15.900, 0.000, 101850.000, 96.000, 14.567, 6.020, 6.690
"2013/09/08 03:16:16", 15.800, 0.000, 101880.000, 96.000, 356.567, 5.920, 6.840
"2013/09/08 03:45:36", 15.800, 0.000, 101870.000, 96.000, 353.567, 6.120, 6.890
"2013/09/08 04:15:34", 15.800, 0.000, 101860.000, 96.000, 353.567, 6.380, 7.310
"2013/09/08 04:44:54", 15.600, 0.000, 101880.000, 96.000, 347.567, 7.050, 7.720
"2013/09/08 05:14:52", 15.700, 0.000, 101910.000, 96.000, 351.567, 6.580, 7.200
"2013/09/08 05:44:12", 15.500, 0.000, 101920.000, 97.000, 358.567, 5.710, 6.690
"2013/09/08 06:14:10", 15.400, 36.495, 101950.000, 97.000, 347.567, 4.780, 5.560
"2013/09/08 06:43:30", 15.600, 111.006, 101940.000, 97.000, 354.567, 5.970, 7.000
"2013/09/08 07:13:28", 15.500, 202.243, 101940.000, 96.000, 352.567, 6.020, 6.740
"2013/09/08 07:42:48", 15.500, 234.176, 101970.000, 96.000, 341.567, 6.580, 7.510
"2013/09/08 08:12:46", 15.000, 287.398, 101980.000, 99.000, 354.567, 5.860, 6.580
"2013/09/08 08:42:06", 14.900, 363.429, 101990.000, 99.000, 357.567, 6.280, 7.000
"2013/09/08 09:12:04", 15.000, 433.378, 102010.000, 99.000, 337.567, 6.890, 8.080
"2013/09/08 09:41:24", 14.900, 401.445, 102010.000, 99.000, 341.567, 6.840, 8.030
"2013/09/08 10:11:22", 14.900, 559.590, 102030.000, 100.000, 341.567, 6.120, 7.050
"2013/09/08 10:40:42", 15.100, 523.095, 102030.000, 100.000, 345.567, 6.740, 7.510
"2013/09/08 11:10:40", 15.200, 632.580, 102020.000, 100.000, 331.567, 7.770, 9.000
"2013/09/08 11:40:00", 15.600, 757.271, 102020.000, 99.000, 329.567, 7.410, 8.330
"2013/09/08 12:09:58", 15.700, 684.281, 102030.000, 98.000, 325.567, 7.310, 8.390
"2013/09/08 12:39:18", 15.700, 579.358, 102030.000, 96.000, 329.567, 7.920, 9.620
"2013/09/08 13:09:16", 15.600, 624.977, 102020.000, 95.000, 319.567, 8.330, 9.520
"2013/09/08 13:38:36", 15.700, 524.616, 101990.000, 95.000, 330.567, 8.750, 9.980
"2013/09/08 14:08:34", 15.800, 641.704, 101970.000, 95.000, 327.567, 8.030, 9.110
"2013/09/08 14:37:54", 16.000, 506.368, 101950.000, 95.000, 311.567, 7.670, 8.330
"2013/09/08 15:07:52", 16.000, 412.089, 101950.000, 95.000, 303.567, 7.670, 9.160
"2013/09/08 15:37:12", 16.000, 279.795, 101950.000, 95.000, 297.567, 8.750, 9.570
"2013/09/08 16:07:10", 15.900, 182.475, 101930.000, 95.000, 317.567, 8.440, 9.210
"2013/09/08 16:36:30", 15.800, 83.634, 101950.000, 95.000, 325.567, 7.820, 8.690
"2013/09/08 17:06:28", 15.800, 86.676, 101940.000, 95.000, 334.567, 7.310, 8.490
"2013/09/08 17:35:48", 15.300, 41.057, 101910.000, 96.000, 331.567, 7.200, 7.970
"2013/09/08 18:05:46", 15.100, 15.206, 101910.000, 96.000, 338.567, 6.020, 6.640
"2013/09/08 18:35:06", 14.900, 0.000, 101900.000, 96.000, 350.567, 5.760, 6.480
"2013/09/08 19:05:04", 14.900, 0.000, 101920.000, 96.000, 345.567, 6.170, 6.640
"2013/09/08 19:34:24", 14.800, 0.000, 101940.000, 96.000, 345.567, 5.860, 7.560
"2013/09/08 20:04:22", 14.900, 0.000, 101940.000, 95.000, 357.567, 5.250, 5.710
"2013/09/08 20:33:42", 14.800, 0.000, 101960.000, 94.000, 358.567, 6.220, 7.050
"2013/09/08 21:03:40", 14.700, 0.000, 101960.000, 94.000, 2.567, 5.920, 6.330
"2013/09/08 21:33:00", 14.700, 0.000, 101950.000, 95.000, 339.567, 6.890, 7.720
"2013/09/08 22:02:58", 14.600, 0.000, 101970.000, 95.000, 348.567, 6.740, 7.310
"2013/09/08 22:32:18", 14.700, 0.000, 101980.000, 93.000, 356.567, 6.890, 7.510
"2013/09/08 23:02:16", 15.000, 0.000, 101940.000, 92.000, 350.567, 6.480, 7.460
"2013/09/08 23:31:36", 15.200, 0.000, 101920.000, 92.000, 353.567, 6.530, 7.510
"2013/09/09 00:01:34", 14.900, 0.000, 101920.000, 94.000, 354.567, 6.120, 7.000
"2013/09/09 00:30:54", 14.700, 0.000, 101930.000, 94.000, 355.567, 4.780, 5.610
"2013/09/09 01:00:52", 14.900, 0.000, 101920.000, 95.000, 346.567, 5.860, 6.740
"2013/09/09 01:30:12", 14.900, 0.000, 101910.000, 96.000, 350.567, 5.970, 6.580
"2013/09/09 02:29:31", 15.000, 0.000, 101890.000, 98.000, 340.567, 5.710, 6.430
"2013/09/09 02:59:28", 15.300, 0.000, 101880.000, 98.000, 346.567, 5.920, 6.580
"2013/09/09 03:28:48", 15.500, 0.000, 101880.000, 99.000, 343.567, 5.500, 6.170
"2013/09/09 03:58:46", 15.300, 0.000, 101880.000, 99.000, 353.567, 3.650, 4.060
"2013/09/09 04:28:06", 15.200, 0.000, 101880.000, 99.000, 1.567, 3.810, 4.270
"2013/09/09 04:58:04", 15.200, 0.000, 101860.000, 99.000, 2.567, 4.170, 4.580
"2013/09/09 05:27:25", 15.100, 0.000, 101870.000, 99.000, 357.567, 4.370, 4.840
"2013/09/09 05:57:23", 14.900, 1.521, 101890.000, 99.000, 2.567, 3.400, 3.760
"2013/09/09 06:26:43", 14.800, 22.809, 101900.000, 99.000, 19.567, 3.190, 3.650
"2013/09/09 06:56:41", 15.000, 60.825, 101910.000, 100.000, 11.567, 4.120, 4.730
"2013/09/09 07:26:01", 14.900, 104.923, 101920.000, 100.000, 6.567, 3.290, 3.760
"2013/09/09 07:55:59", 14.800, 142.939, 101930.000, 100.000, 9.567, 4.010, 4.480
"2013/09/09 08:25:19", 14.900, 284.357, 101930.000, 100.000, 18.567, 4.840, 5.450
"2013/09/09 08:55:17", 14.900, 352.785, 101930.000, 100.000, 355.567, 5.200, 5.920
"2013/09/09 09:24:37", 15.000, 551.987, 101940.000, 99.000, 338.567, 4.730, 5.400
"2013/09/09 09:54:35", 15.200, 608.250, 101930.000, 99.000, 339.567, 5.560, 7.100
"2013/09/09 10:20:05", 15.400, 465.311, 101930.000, 99.000, 345.567, 5.450, 7.000
"2013/09/09 10:50:03", 15.500, 349.744, 101940.000, 99.000, 343.567, 5.250, 5.810
"2013/09/09 11:19:23", 15.400, 456.188, 101920.000, 99.000, 334.567, 5.610, 6.280
"2013/09/09 11:49:21", 15.500, 361.909, 101910.000, 98.000, 347.567, 5.760, 6.690
