time[YYYY-MM-DD hh:mm:ss PST], q_yield, fm, fo
"2013/10/21 03:11:51", 0.582, 2265.000, 946.000
"2013/10/21 03:11:55", 0.539, 2162.000, 996.000
"2013/10/21 03:11:59", 0.601, 1968.000, 785.000
"2013/10/21 03:14:46", 0.553, 1584.000, 708.000
"2013/10/21 03:14:50", 0.564, 1443.000, 628.000
"2013/10/21 03:14:53", 0.521, 1489.000, 713.000
"2013/10/21 03:14:57", 0.494, 1520.000, 768.000
"2013/10/21 03:17:49", 0.570, 1932.000, 830.000
"2013/10/21 03:17:53", 0.526, 1807.000, 855.000
"2013/10/21 03:17:57", 0.579, 1960.000, 825.000
"2013/10/21 03:18:00", 0.564, 2101.000, 914.000
"2013/10/21 03:23:50", 0.571, 1716.000, 736.000
"2013/10/21 03:23:54", 0.506, 1371.000, 677.000
"2013/10/21 03:23:57", 0.486, 1400.000, 719.000
"2013/10/21 03:26:49", 0.514, 1404.000, 682.000
"2013/10/21 03:26:53", 0.528, 1554.000, 733.000
"2013/10/21 03:26:57", 0.485, 1399.000, 720.000
"2013/10/21 03:27:00", 0.546, 1514.000, 686.000
"2013/10/21 03:29:48", 0.471, 1545.000, 817.000
"2013/10/21 03:29:52", 0.589, 1696.000, 696.000
"2013/10/21 03:29:55", 0.603, 1695.000, 672.000
"2013/10/21 03:29:59", 0.600, 1866.000, 745.000
"2013/10/21 03:32:47", 0.507, 1509.000, 743.000
"2013/10/21 03:32:50", 0.525, 1370.000, 650.000
"2013/10/21 03:32:54", 0.471, 1402.000, 741.000
"2013/10/21 03:32:57", 0.459, 1311.000, 709.000
"2013/10/21 03:35:49", 0.402, 1262.000, 754.000
"2013/10/21 03:35:52", 0.549, 1357.000, 612.000
"2013/10/21 03:35:56", 0.469, 1341.000, 712.000
"2013/10/21 03:36:00", 0.446, 1335.000, 739.000
"2013/10/21 03:38:48", 0.430, 1298.000, 739.000
"2013/10/21 03:38:52", 0.492, 1356.000, 688.000
"2013/10/21 03:38:55", 0.472, 1346.000, 710.000
"2013/10/21 03:38:59", 0.577, 1639.000, 692.000
"2013/10/21 03:39:03", 0.464, 1289.000, 690.000
"2013/10/21 03:39:06", 0.498, 1481.000, 743.000
"2013/10/21 03:39:14", 0.468, 1266.000, 673.000
"2013/10/21 03:39:17", 0.467, 1325.000, 706.000
"2013/10/21 03:39:21", 0.527, 1364.000, 644.000
"2013/10/21 03:39:25", 0.518, 1316.000, 634.000
"2013/10/21 03:39:28", 0.520, 1413.000, 677.000
"2013/10/21 03:39:32", 0.480, 1354.000, 703.000
"2013/10/21 03:39:36", 0.472, 1428.000, 753.000
"2013/10/21 03:39:39", 0.477, 1339.000, 700.000
"2013/10/21 03:39:43", 0.504, 1349.000, 668.000
"2013/10/21 03:39:46", 0.480, 1320.000, 686.000
"2013/10/21 03:39:50", 0.405, 1256.000, 747.000
"2013/10/21 03:39:54", 0.516, 1461.000, 706.000
"2013/10/21 03:39:57", 0.550, 1409.000, 633.000
"2013/10/21 03:41:47", 0.471, 1329.000, 702.000
"2013/10/21 03:41:50", 0.416, 1323.000, 772.000
"2013/10/21 03:41:54", 0.516, 1364.000, 659.000
"2013/10/21 03:41:58", 0.492, 1291.000, 655.000
"2013/10/21 03:44:52", 0.527, 1339.000, 633.000
"2013/10/21 03:44:56", 0.418, 1202.000, 699.000
"2013/10/21 03:45:00", 0.524, 1303.000, 620.000
"2013/10/21 03:47:52", 0.432, 1351.000, 767.000
"2013/10/21 03:47:56", 0.423, 1267.000, 731.000
"2013/10/21 03:47:59", 0.501, 1402.000, 699.000
"2013/10/21 03:50:47", 0.472, 1313.000, 693.000
"2013/10/21 03:50:50", 0.437, 1279.000, 719.000
"2013/10/21 03:50:54", 0.464, 1208.000, 647.000
"2013/10/21 03:50:58", 0.554, 1546.000, 689.000
"2013/10/21 03:53:49", 0.530, 1567.000, 735.000
"2013/10/21 03:53:53", 0.484, 1345.000, 693.000
"2013/10/21 03:53:56", 0.507, 1353.000, 666.000
"2013/10/21 03:54:00", 0.443, 1383.000, 769.000
"2013/10/21 03:56:48", 0.366, 1154.000, 731.000
"2013/10/21 03:56:51", 0.515, 1366.000, 662.000
"2013/10/21 03:56:55", 0.479, 1273.000, 662.000
"2013/10/21 03:56:59", 0.480, 1305.000, 678.000
"2013/10/21 03:59:51", 0.456, 1288.000, 700.000
"2013/10/21 03:59:54", 0.439, 1287.000, 722.000
"2013/10/21 04:02:49", 0.453, 1180.000, 645.000
"2013/10/21 04:02:53", 0.535, 1363.000, 633.000
"2013/10/21 04:02:57", 0.464, 1224.000, 656.000
"2013/10/21 04:03:00", 0.478, 1175.000, 613.000
"2013/10/21 04:05:55", 0.394, 1112.000, 673.000
"2013/10/21 04:05:59", 0.496, 1251.000, 630.000
"2013/10/21 04:08:47", 0.510, 1380.000, 676.000
"2013/10/21 04:08:51", 0.453, 1193.000, 652.000
"2013/10/21 04:08:55", 0.475, 1204.000, 631.000
"2013/10/21 04:08:58", 0.501, 1287.000, 641.000
"2013/10/21 04:11:50", 0.393, 1178.000, 714.000
"2013/10/21 04:11:53", 0.480, 1175.000, 610.000
"2013/10/21 04:11:57", 0.531, 1320.000, 618.000
"2013/10/21 04:12:00", 0.465, 1174.000, 628.000
"2013/10/21 04:14:52", 0.400, 1210.000, 726.000
"2013/10/21 04:14:55", 0.482, 1114.000, 576.000
"2013/10/21 04:14:59", 0.418, 1107.000, 644.000
"2013/10/21 04:17:47", 0.392, 1079.000, 655.000
"2013/10/21 04:17:50", 0.378, 1056.000, 656.000
"2013/10/21 04:17:54", 0.511, 1142.000, 558.000
"2013/10/21 04:17:57", 0.451, 1149.000, 630.000
"2013/10/21 04:23:52", 0.385, 1118.000, 687.000
"2013/10/21 04:23:56", 0.432, 1252.000, 711.000
"2013/10/21 04:23:59", 0.473, 1301.000, 685.000
"2013/10/21 04:26:50", 0.473, 1224.000, 644.000
"2013/10/21 04:26:54", 0.416, 1131.000, 660.000
"2013/10/21 04:26:58", 0.434, 1158.000, 655.000
"2013/10/21 04:29:50", 0.517, 1253.000, 605.000
"2013/10/21 04:29:53", 0.438, 1156.000, 649.000
"2013/10/21 04:29:57", 0.513, 1278.000, 622.000
"2013/10/21 04:32:52", 0.494, 1235.000, 624.000
"2013/10/21 04:32:56", 0.415, 1108.000, 648.000
"2013/10/21 04:32:59", 0.426, 1161.000, 666.000
"2013/10/21 04:35:51", 0.494, 1219.000, 616.000
"2013/10/21 04:35:54", 0.431, 1271.000, 723.000
"2013/10/21 04:35:58", 0.426, 1178.000, 676.000
"2013/10/21 04:38:49", 0.527, 1143.000, 540.000
"2013/10/21 04:38:53", 0.480, 1237.000, 643.000
"2013/10/21 04:38:56", 0.465, 1208.000, 646.000
"2013/10/21 04:39:00", 0.437, 1139.000, 641.000
"2013/10/21 04:39:04", 0.479, 1234.000, 642.000
"2013/10/21 04:39:07", 0.384, 1107.000, 681.000
"2013/10/21 04:39:11", 0.436, 1141.000, 643.000
"2013/10/21 04:39:16", 0.496, 1285.000, 647.000
"2013/10/21 04:39:19", 0.395, 1215.000, 735.000
"2013/10/21 04:39:23", 0.436, 1192.000, 672.000
"2013/10/21 04:39:26", 0.432, 1164.000, 660.000
"2013/10/21 04:39:30", 0.461, 1204.000, 648.000
"2013/10/21 04:39:34", 0.491, 1190.000, 605.000
"2013/10/21 04:39:37", 0.513, 1270.000, 618.000
"2013/10/21 04:39:41", 0.412, 1256.000, 738.000
"2013/10/21 04:39:45", 0.439, 1223.000, 686.000
"2013/10/21 04:39:48", 0.413, 1134.000, 665.000
"2013/10/21 04:39:52", 0.472, 1176.000, 620.000
"2013/10/21 04:39:56", 0.445, 1164.000, 646.000
"2013/10/21 04:39:59", 0.413, 1215.000, 713.000
"2013/10/21 04:41:49", 0.500, 1302.000, 650.000
"2013/10/21 04:41:52", 0.388, 1174.000, 718.000
"2013/10/21 04:41:56", 0.442, 1210.000, 675.000
"2013/10/21 04:41:59", 0.490, 1308.000, 667.000
"2013/10/21 04:44:51", 0.462, 1165.000, 626.000
"2013/10/21 04:44:54", 0.467, 1197.000, 638.000
"2013/10/21 04:44:58", 0.520, 1230.000, 590.000
"2013/10/21 04:47:53", 0.480, 1253.000, 651.000
"2013/10/21 04:47:57", 0.396, 1187.000, 716.000
"2013/10/21 04:48:00", 0.470, 1288.000, 682.000
"2013/10/21 04:50:56", 0.463, 1213.000, 651.000
"2013/10/21 04:51:00", 0.437, 1226.000, 690.000
"2013/10/21 04:53:51", 0.387, 1194.000, 731.000
"2013/10/21 04:53:55", 0.371, 1050.000, 660.000
"2013/10/21 04:53:58", 0.448, 1176.000, 648.000
"2013/10/21 04:56:50", 0.480, 1161.000, 603.000
"2013/10/21 04:56:53", 0.478, 1232.000, 643.000
"2013/10/21 04:56:57", 0.487, 1216.000, 623.000
"2013/10/21 04:57:00", 0.492, 1328.000, 674.000
"2013/10/21 04:59:52", 0.505, 1099.000, 544.000
"2013/10/21 04:59:55", 0.425, 1069.000, 614.000
"2013/10/21 04:59:59", 0.482, 1077.000, 557.000
"2013/10/21 05:02:51", 0.424, 977.000, 562.000
"2013/10/21 05:02:55", 0.520, 1121.000, 537.000
"2013/10/21 05:02:59", 0.473, 1119.000, 589.000
"2013/10/21 05:05:50", 0.413, 1099.000, 645.000
"2013/10/21 05:05:53", 0.427, 1147.000, 657.000
"2013/10/21 05:05:57", 0.433, 1124.000, 637.000
"2013/10/21 05:08:52", 0.506, 1112.000, 549.000
"2013/10/21 05:08:59", 0.521, 1279.000, 612.000
"2013/10/21 05:11:52", 0.489, 1235.000, 631.000
"2013/10/21 05:11:55", 0.407, 1117.000, 662.000
"2013/10/21 05:11:59", 0.546, 1335.000, 605.000
"2013/10/21 05:14:50", 0.354, 1027.000, 663.000
"2013/10/21 05:14:54", 0.319, 1010.000, 687.000
"2013/10/21 05:14:57", 0.432, 1094.000, 621.000
"2013/10/21 05:17:49", 0.441, 1136.000, 634.000
"2013/10/21 05:17:52", 0.515, 1077.000, 522.000
"2013/10/21 05:17:56", 0.452, 1012.000, 554.000
"2013/10/21 05:17:59", 0.388, 1001.000, 612.000
"2013/10/21 05:23:50", 0.464, 1059.000, 567.000
"2013/10/21 05:23:54", 0.427, 1121.000, 642.000
"2013/10/21 05:23:58", 0.384, 994.000, 612.000
"2013/10/21 05:26:49", 0.352, 941.000, 609.000
"2013/10/21 05:26:52", 0.341, 988.000, 651.000
"2013/10/21 05:26:56", 0.373, 918.000, 575.000
"2013/10/21 05:27:00", 0.423, 1091.000, 629.000
"2013/10/21 05:29:51", 0.470, 1213.000, 642.000
"2013/10/21 05:29:55", 0.490, 1127.000, 574.000
"2013/10/21 05:29:58", 0.458, 1143.000, 619.000
"2013/10/21 05:32:46", 0.500, 1260.000, 630.000
"2013/10/21 05:32:53", 0.434, 1087.000, 615.000
"2013/10/21 05:32:57", 0.529, 1187.000, 558.000
"2013/10/21 05:33:01", 0.480, 1125.000, 585.000
"2013/10/21 05:35:49", 0.408, 1036.000, 613.000
"2013/10/21 05:35:53", 0.483, 1069.000, 552.000
"2013/10/21 05:35:56", 0.357, 980.000, 630.000
"2013/10/21 05:36:00", 0.419, 1046.000, 607.000
"2013/10/21 05:38:47", 0.466, 1094.000, 584.000
"2013/10/21 05:38:51", 0.426, 1052.000, 603.000
"2013/10/21 05:38:55", 0.434, 987.000, 558.000
"2013/10/21 05:38:58", 0.558, 1238.000, 546.000
"2013/10/21 05:39:02", 0.391, 986.000, 600.000
"2013/10/21 05:39:06", 0.514, 1141.000, 554.000
"2013/10/21 05:39:09", 0.481, 997.000, 517.000
"2013/10/21 05:39:13", 0.345, 951.000, 622.000
"2013/10/21 05:39:17", 0.484, 1115.000, 575.000
"2013/10/21 05:39:20", 0.503, 1066.000, 529.000
"2013/10/21 05:39:24", 0.399, 937.000, 563.000
"2013/10/21 05:39:27", 0.352, 945.000, 612.000
"2013/10/21 05:39:31", 0.495, 1037.000, 523.000
"2013/10/21 05:39:35", 0.437, 1043.000, 587.000
"2013/10/21 05:39:38", 0.446, 1065.000, 589.000
"2013/10/21 05:39:42", 0.449, 1046.000, 576.000
"2013/10/21 05:39:46", 0.429, 981.000, 560.000
"2013/10/21 05:39:49", 0.348, 954.000, 622.000
"2013/10/21 05:39:53", 0.393, 1021.000, 619.000
"2013/10/21 05:39:57", 0.452, 1071.000, 586.000
"2013/10/21 05:40:00", 0.389, 1050.000, 641.000
"2013/10/21 05:41:53", 0.460, 1042.000, 562.000
"2013/10/21 05:41:57", 0.477, 1126.000, 588.000
"2013/10/21 05:44:49", 0.411, 1063.000, 626.000
"2013/10/21 05:44:53", 0.421, 1067.000, 617.000
"2013/10/21 05:44:56", 0.513, 1193.000, 580.000
"2013/10/21 05:45:00", 0.445, 1153.000, 639.000
"2013/10/21 05:47:48", 0.476, 1147.000, 601.000
"2013/10/21 05:47:51", 0.391, 1021.000, 621.000
"2013/10/21 05:47:55", 0.380, 1016.000, 629.000
"2013/10/21 05:47:59", 0.422, 1029.000, 594.000
"2013/10/21 05:50:50", 0.382, 1052.000, 650.000
"2013/10/21 05:50:53", 0.396, 1091.000, 658.000
"2013/10/21 05:50:57", 0.399, 1016.000, 610.000
"2013/10/21 05:53:49", 0.360, 1155.000, 739.000
"2013/10/21 05:53:53", 0.358, 1187.000, 761.000
"2013/10/21 05:53:57", 0.468, 1201.000, 638.000
"2013/10/21 05:54:00", 0.387, 1171.000, 717.000
"2013/10/21 05:56:48", 0.463, 1194.000, 640.000
"2013/10/21 05:56:52", 0.400, 1135.000, 680.000
"2013/10/21 05:56:55", 0.408, 1098.000, 650.000
"2013/10/21 05:56:59", 0.431, 1061.000, 603.000
"2013/10/21 05:59:50", 0.386, 1099.000, 674.000
"2013/10/21 05:59:54", 0.379, 1142.000, 709.000
"2013/10/21 05:59:57", 0.387, 1150.000, 704.000
"2013/10/21 06:02:49", 0.444, 1236.000, 687.000
"2013/10/21 06:02:52", 0.326, 985.000, 663.000
"2013/10/21 06:02:56", 0.369, 1020.000, 643.000
"2013/10/21 06:02:59", 0.396, 1031.000, 622.000
"2013/10/21 06:05:48", 0.435, 1147.000, 648.000
"2013/10/21 06:05:52", 0.402, 1147.000, 685.000
"2013/10/21 06:05:55", 0.437, 1231.000, 692.000
"2013/10/21 06:05:59", 0.365, 1105.000, 701.000
"2013/10/21 06:08:47", 0.439, 1321.000, 741.000
"2013/10/21 06:08:50", 0.399, 1258.000, 756.000
"2013/10/21 06:08:54", 0.389, 1223.000, 747.000
"2013/10/21 06:08:58", 0.355, 1138.000, 734.000
"2013/10/21 06:11:49", 0.385, 1202.000, 739.000
"2013/10/21 06:11:52", 0.415, 1341.000, 784.000
"2013/10/21 06:11:56", 0.437, 1362.000, 766.000
"2013/10/21 06:14:48", 0.440, 1398.000, 782.000
"2013/10/21 06:14:52", 0.428, 1394.000, 797.000
"2013/10/21 06:14:56", 0.437, 1288.000, 725.000
"2013/10/21 06:14:59", 0.454, 1411.000, 770.000
"2013/10/21 06:17:47", 0.416, 1380.000, 805.000
"2013/10/21 06:17:50", 0.411, 1316.000, 775.000
"2013/10/21 06:17:54", 0.425, 1358.000, 780.000
"2013/10/21 06:17:58", 0.423, 1239.000, 714.000
"2013/10/21 06:23:47", 0.368, 1178.000, 744.000
"2013/10/21 06:23:51", 0.415, 1253.000, 732.000
"2013/10/21 06:23:55", 0.481, 1209.000, 627.000
"2013/10/21 06:23:58", 0.448, 1169.000, 645.000
"2013/10/21 06:26:47", 0.396, 1161.000, 701.000
"2013/10/21 06:26:51", 0.483, 1343.000, 694.000
"2013/10/21 06:26:54", 0.479, 1255.000, 653.000
"2013/10/21 06:26:58", 0.428, 1196.000, 684.000
"2013/10/21 06:29:49", 0.440, 1483.000, 829.000
"2013/10/21 06:29:53", 0.419, 1436.000, 834.000
"2013/10/21 06:29:56", 0.473, 1593.000, 839.000
"2013/10/21 06:30:00", 0.438, 1454.000, 816.000
"2013/10/21 06:32:48", 0.439, 1464.000, 821.000
"2013/10/21 06:32:51", 0.445, 1354.000, 751.000
"2013/10/21 06:32:55", 0.484, 1554.000, 801.000
"2013/10/21 06:32:59", 0.466, 1374.000, 733.000
"2013/10/21 06:35:47", 0.478, 1535.000, 801.000
"2013/10/21 06:35:51", 0.482, 1574.000, 815.000
"2013/10/21 06:35:54", 0.360, 1313.000, 840.000
"2013/10/21 06:35:58", 0.391, 1401.000, 853.000
"2013/10/21 06:38:49", 0.467, 1624.000, 864.000
"2013/10/21 06:38:53", 0.448, 1669.000, 921.000
"2013/10/21 06:38:57", 0.465, 1654.000, 884.000
"2013/10/21 06:39:00", 0.517, 1798.000, 868.000
"2013/10/21 06:39:04", 0.524, 1778.000, 846.000
"2013/10/21 06:39:08", 0.444, 1616.000, 897.000
"2013/10/21 06:39:11", 0.479, 1713.000, 891.000
"2013/10/21 06:39:15", 0.441, 1493.000, 834.000
"2013/10/21 06:39:18", 0.440, 1596.000, 893.000
"2013/10/21 06:39:22", 0.430, 1646.000, 938.000
"2013/10/21 06:39:26", 0.443, 1602.000, 892.000
"2013/10/21 06:39:29", 0.467, 1636.000, 871.000
"2013/10/21 06:39:33", 0.441, 1559.000, 871.000
"2013/10/21 06:39:37", 0.440, 1486.000, 831.000
"2013/10/21 06:39:40", 0.452, 1609.000, 881.000
"2013/10/21 06:39:44", 0.414, 1504.000, 881.000
"2013/10/21 06:39:48", 0.470, 1574.000, 833.000
"2013/10/21 06:39:51", 0.500, 1642.000, 821.000
"2013/10/21 06:39:55", 0.477, 1637.000, 856.000
"2013/10/21 06:39:59", 0.454, 1610.000, 878.000
"2013/10/21 06:41:48", 0.461, 1654.000, 890.000
"2013/10/21 06:41:51", 0.443, 1700.000, 946.000
"2013/10/21 06:41:55", 0.477, 1652.000, 863.000
"2013/10/21 06:41:59", 0.463, 1671.000, 896.000
"2013/10/21 06:44:50", 0.454, 1963.000, 1071.000
"2013/10/21 06:44:57", 0.497, 1862.000, 935.000
"2013/10/21 06:47:50", 0.507, 1728.000, 851.000
"2013/10/21 06:47:53", 0.491, 1737.000, 883.000
"2013/10/21 06:47:57", 0.403, 1523.000, 909.000
"2013/10/21 06:48:00", 0.498, 1855.000, 931.000
"2013/10/21 06:50:48", 0.432, 1658.000, 941.000
"2013/10/21 06:50:52", 0.477, 1891.000, 988.000
"2013/10/21 06:50:55", 0.514, 1890.000, 917.000
"2013/10/21 06:50:59", 0.412, 1679.000, 986.000
"2013/10/21 06:53:47", 0.399, 1683.000, 1011.000
"2013/10/21 06:53:50", 0.496, 1916.000, 965.000
"2013/10/21 06:53:54", 0.466, 1820.000, 971.000
"2013/10/21 06:53:58", 0.454, 1783.000, 973.000
"2013/10/21 06:56:50", 0.515, 2002.000, 969.000
"2013/10/21 06:56:53", 0.416, 1754.000, 1023.000
"2013/10/21 06:56:57", 0.405, 1753.000, 1043.000
"2013/10/21 06:59:52", 0.428, 1635.000, 935.000
"2013/10/21 06:59:56", 0.406, 1701.000, 1009.000
"2013/10/21 06:59:59", 0.452, 1775.000, 971.000
"2013/10/21 07:02:50", 0.402, 1671.000, 999.000
"2013/10/21 07:02:54", 0.403, 1676.000, 999.000
"2013/10/21 07:02:58", 0.478, 1844.000, 961.000
"2013/10/21 07:05:49", 0.416, 1622.000, 947.000
"2013/10/21 07:05:53", 0.479, 1844.000, 960.000
"2013/10/21 07:05:56", 0.492, 1918.000, 974.000
"2013/10/21 07:06:00", 0.383, 1590.000, 981.000
"2013/10/21 07:08:49", 0.508, 2016.000, 991.000
"2013/10/21 07:08:52", 0.404, 1662.000, 989.000
"2013/10/21 07:08:56", 0.463, 1850.000, 993.000
"2013/10/21 07:09:00", 0.479, 1828.000, 951.000
"2013/10/21 07:11:51", 0.438, 1805.000, 1014.000
"2013/10/21 07:11:54", 0.455, 1784.000, 971.000
"2013/10/21 07:11:58", 0.464, 1912.000, 1024.000
"2013/10/21 07:14:49", 0.467, 1881.000, 1001.000
"2013/10/21 07:14:53", 0.485, 1883.000, 969.000
"2013/10/21 07:14:57", 0.467, 1856.000, 988.000
"2013/10/21 07:15:00", 0.459, 1836.000, 992.000
"2013/10/21 07:17:51", 0.447, 1789.000, 988.000
"2013/10/21 07:17:56", 0.432, 1780.000, 1010.000
"2013/10/21 07:18:00", 0.433, 1665.000, 944.000
"2013/10/21 07:23:49", 0.444, 2030.000, 1127.000
"2013/10/21 07:23:53", 0.405, 1794.000, 1066.000
"2013/10/21 07:23:57", 0.407, 1881.000, 1114.000
"2013/10/21 07:24:00", 0.478, 1890.000, 986.000
"2013/10/21 07:26:52", 0.423, 1865.000, 1076.000
"2013/10/21 07:26:55", 0.467, 2017.000, 1074.000
"2013/10/21 07:26:59", 0.432, 1879.000, 1067.000
"2013/10/21 07:29:47", 0.421, 1826.000, 1056.000
"2013/10/21 07:29:51", 0.464, 1850.000, 990.000
"2013/10/21 07:29:55", 0.451, 1906.000, 1045.000
"2013/10/21 07:29:58", 0.429, 2016.000, 1151.000
"2013/10/21 07:32:50", 0.441, 1702.000, 950.000
"2013/10/21 07:32:53", 0.400, 1661.000, 995.000
"2013/10/21 07:32:57", 0.419, 1763.000, 1024.000
"2013/10/21 07:35:52", 0.437, 1585.000, 892.000
"2013/10/21 07:35:55", 0.463, 1802.000, 966.000
"2013/10/21 07:35:59", 0.409, 1647.000, 972.000
"2013/10/21 07:38:55", 0.464, 2156.000, 1154.000
"2013/10/21 07:38:59", 0.422, 1878.000, 1085.000
"2013/10/21 07:39:02", 0.460, 1936.000, 1045.000
"2013/10/21 07:39:06", 0.417, 1867.000, 1087.000
"2013/10/21 07:39:09", 0.410, 1888.000, 1113.000
"2013/10/21 07:39:13", 0.416, 1922.000, 1121.000
"2013/10/21 07:39:17", 0.462, 1980.000, 1064.000
"2013/10/21 07:39:20", 0.465, 1916.000, 1024.000
"2013/10/21 07:39:24", 0.400, 1826.000, 1095.000
"2013/10/21 07:39:28", 0.411, 1843.000, 1085.000
"2013/10/21 07:39:31", 0.474, 2019.000, 1061.000
"2013/10/21 07:39:35", 0.415, 1852.000, 1083.000
"2013/10/21 07:39:42", 0.422, 1701.000, 983.000
"2013/10/21 07:39:46", 0.460, 1901.000, 1026.000
"2013/10/21 07:39:50", 0.472, 1907.000, 1005.000
"2013/10/21 07:39:53", 0.438, 1840.000, 1033.000
"2013/10/21 07:39:57", 0.401, 1765.000, 1057.000
"2013/10/21 07:41:50", 0.379, 1559.000, 968.000
"2013/10/21 07:41:53", 0.380, 1557.000, 965.000
"2013/10/21 07:41:57", 0.330, 1512.000, 1013.000
"2013/10/21 07:44:52", 0.331, 1486.000, 994.000
"2013/10/21 07:44:56", 0.426, 1708.000, 980.000
"2013/10/21 07:44:59", 0.403, 1687.000, 1007.000
"2013/10/21 07:47:50", 0.485, 1864.000, 959.000
"2013/10/21 07:47:54", 0.415, 1672.000, 977.000
"2013/10/21 07:47:58", 0.461, 1771.000, 954.000
"2013/10/21 07:50:50", 0.361, 1550.000, 990.000
"2013/10/21 07:50:54", 0.455, 1624.000, 884.000
"2013/10/21 07:50:57", 0.364, 1436.000, 912.000
"2013/10/21 07:53:49", 0.364, 1557.000, 990.000
"2013/10/21 07:53:52", 0.403, 1625.000, 969.000
"2013/10/21 07:53:56", 0.409, 1620.000, 956.000
"2013/10/21 07:53:59", 0.366, 1603.000, 1015.000
"2013/10/21 07:56:51", 0.382, 1606.000, 992.000
"2013/10/21 07:56:54", 0.397, 1632.000, 984.000
"2013/10/21 07:56:58", 0.439, 1751.000, 981.000
"2013/10/21 07:59:53", 0.472, 1722.000, 908.000
"2013/10/21 07:59:57", 0.368, 1489.000, 941.000
"2013/10/21 08:00:01", 0.331, 1485.000, 992.000
"2013/10/21 08:02:49", 0.408, 1538.000, 909.000
"2013/10/21 08:02:52", 0.376, 1591.000, 992.000
"2013/10/21 08:02:56", 0.455, 1742.000, 949.000
"2013/10/21 08:03:00", 0.469, 1682.000, 893.000
"2013/10/21 08:05:51", 0.450, 1708.000, 939.000
"2013/10/21 08:05:55", 0.364, 1489.000, 946.000
"2013/10/21 08:05:58", 0.419, 1625.000, 944.000
"2013/10/21 08:08:49", 0.389, 1563.000, 954.000
"2013/10/21 08:08:53", 0.383, 1562.000, 963.000
"2013/10/21 08:08:57", 0.387, 1562.000, 957.000
"2013/10/21 08:09:00", 0.403, 1544.000, 921.000
"2013/10/21 08:14:51", 0.329, 1472.000, 987.000
"2013/10/21 08:14:55", 0.364, 1450.000, 921.000
"2013/10/21 08:14:58", 0.389, 1485.000, 907.000
"2013/10/21 08:17:50", 0.418, 1454.000, 845.000
"2013/10/21 08:17:53", 0.414, 1421.000, 832.000
"2013/10/21 08:17:57", 0.404, 1535.000, 914.000
"2013/10/21 08:23:48", 0.446, 1520.000, 841.000
"2013/10/21 08:23:51", 0.388, 1452.000, 888.000
"2013/10/21 08:23:55", 0.402, 1450.000, 867.000
"2013/10/21 08:23:59", 0.406, 1512.000, 898.000
"2013/10/21 08:26:50", 0.380, 1434.000, 888.000
"2013/10/21 08:26:53", 0.366, 1458.000, 923.000
"2013/10/21 08:26:57", 0.326, 1493.000, 1006.000
"2013/10/21 08:29:52", 0.434, 1539.000, 871.000
"2013/10/21 08:29:56", 0.421, 1488.000, 861.000
"2013/10/21 08:29:59", 0.415, 1541.000, 901.000
"2013/10/21 08:32:52", 0.233, 1307.000, 1002.000
"2013/10/21 08:32:55", 0.368, 1374.000, 867.000
"2013/10/21 08:35:50", 0.341, 1340.000, 883.000
"2013/10/21 08:35:54", 0.359, 1431.000, 917.000
"2013/10/21 08:35:57", 0.365, 1441.000, 915.000
"2013/10/21 08:38:49", 0.369, 1641.000, 1034.000
"2013/10/21 08:38:52", 0.362, 1500.000, 956.000
"2013/10/21 08:38:56", 0.343, 1463.000, 960.000
"2013/10/21 08:38:59", 0.396, 1550.000, 936.000
"2013/10/21 08:39:03", 0.360, 1569.000, 1003.000
"2013/10/21 08:39:07", 0.310, 1504.000, 1037.000
"2013/10/21 08:39:10", 0.377, 1517.000, 945.000
"2013/10/21 08:39:14", 0.350, 1558.000, 1012.000
"2013/10/21 08:39:18", 0.347, 1559.000, 1018.000
"2013/10/21 08:39:21", 0.308, 1437.000, 993.000
"2013/10/21 08:39:25", 0.335, 1522.000, 1012.000
"2013/10/21 08:39:29", 0.394, 1558.000, 944.000
"2013/10/21 08:39:32", 0.376, 1591.000, 992.000
"2013/10/21 08:39:36", 0.322, 1456.000, 987.000
"2013/10/21 08:39:40", 0.309, 1385.000, 957.000
"2013/10/21 08:39:43", 0.390, 1666.000, 1015.000
"2013/10/21 08:39:47", 0.314, 1461.000, 1002.000
"2013/10/21 08:39:50", 0.316, 1537.000, 1050.000
"2013/10/21 08:39:58", 0.392, 1571.000, 954.000
"2013/10/21 08:41:51", 0.312, 1394.000, 959.000
"2013/10/21 08:41:54", 0.316, 1460.000, 998.000
"2013/10/21 08:41:58", 0.330, 1404.000, 940.000
"2013/10/21 08:44:50", 0.376, 1369.000, 854.000
"2013/10/21 08:44:54", 0.366, 1361.000, 862.000
"2013/10/21 08:44:58", 0.367, 1361.000, 861.000
"2013/10/21 08:47:49", 0.415, 1354.000, 791.000
"2013/10/21 08:47:52", 0.362, 1292.000, 824.000
"2013/10/21 08:47:56", 0.428, 1389.000, 794.000
"2013/10/21 08:48:00", 0.441, 1482.000, 828.000
"2013/10/21 08:50:51", 0.333, 1419.000, 946.000
"2013/10/21 08:50:55", 0.244, 1229.000, 929.000
"2013/10/21 08:50:58", 0.344, 1358.000, 890.000
"2013/10/21 08:53:50", 0.390, 1545.000, 942.000
"2013/10/21 08:53:53", 0.447, 1613.000, 891.000
"2013/10/21 08:53:57", 0.392, 1400.000, 851.000
"2013/10/21 08:56:49", 0.289, 1319.000, 937.000
